label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	n_pixels	most probable cluster
33	207.83999633789062	117.5999984741211	41.0	204.8	116.08	37.9	211.44	122.8	43.90000000000001	102967	clade10sub9
34	137.91999816894528	144.0	42.79999923706055	135.52	139.44	37.9	141.76	147.44	46.3	91419	clade13sub3
35	153.44000244140625	124.47999572753906	41.79999923706055	150.4	122.32	38.7	156.64	127.12	47.0	107154	clade10sub9
36	166.55999755859375	134.55999755859378	45.20000076293945	163.36	131.84	39.40000000000001	168.56	137.84	46.90000000000001	109783	clade6sub19
37	184.63999938964844	140.47999572753906	41.400001525878906	182.08	138.88	37.1	187.44	143.52	43.2	78443	clade10sub8
38	202.0800018310547	126.87999725341795	41.20000076293945	199.84	124.08	39.1	205.36	129.92000000000002	43.40000000000001	86465	clade10sub11
39	203.51998901367188	138.87998962402344	41.79999923706055	201.12	135.2	39.0	206.48	142.08	44.3	107711	clade11sub4subsub6
40	134.55999755859378	149.9199981689453	38.20000076293945	133.36	148.0	37.2	136.8	151.6	39.90000000000001	20186	
41	137.75999450683594	146.0800018310547	38.0	135.6	144.64	36.5	139.12	148.4	42.7	35497	nocladesub12
42	223.3600006103516	148.63999938964844	42.79999923706055	221.04	146.48	39.8	227.92	150.48	44.90000000000001	97713	clade11sub9subsub3
43	237.27999877929688	145.1199951171875	39.60000228881836	233.6	142.8	37.4	240.64	150.64	43.0	126889	clade11sub7subsub6
44	205.44000244140625	180.47999572753903	39.79999923706055	202.88	176.4	37.3	208.0	183.04	43.2	110209	clade11sub8subsub0
45	203.51998901367188	204.0	40.79999923706055	201.12	201.12	37.8	206.96	206.16	43.40000000000001	103271	clade11sub9subsub8
46	162.87998962402344	114.87999725341795	47.0	156.96	112.72	43.40000000000001	165.76	118.56	49.40000000000001	134654	clade10sub13
47	202.3999938964844	117.5999984741211	43.400001525878906	200.64	114.16	40.0	206.16	120.0	44.90000000000001	81722	clade10sub19
48	140.8000030517578	164.0	46.60000228881836	138.4	161.84	43.1	144.72	167.6	51.2	100231	clade3.2sub17
49	162.87998962402344	179.36000061035156	45.20000076293945	160.32	176.08	42.2	165.52	183.36	47.7	126387	clade11sub8subsub0
50	153.27999877929688	206.3999938964844	45.4000015258789	149.20000000000005	203.68	43.0	155.76	210.24	48.2	116248	clade11sub4subsub2-5-8
51	165.27999877929688	207.3600006103516	43.60000228881836	163.44	203.28	41.3	168.24	210.56	45.6	108262	clade11sub8subsub0
52	168.0	201.1199951171875	45.4000015258789	165.68	198.8	43.7	171.68	205.52	47.6	110962	clade11sub8subsub0
53	200.63999938964844	190.55999755859372	42.400001525878906	197.2	187.36	40.3	203.92	193.92	45.8	112401	clade11sub9subsub4
54	163.0399932861328	216.3199920654297	43.79999923706055	162.32	213.36	41.3	167.28	225.2	46.0	33469	clade11sub6subsub8
55	167.1999969482422	220.1599884033203	44.60000228881836	164.96	219.04	42.3	168.24	225.2	44.90000000000001	31082	clade11sub6subsub8
56	207.51998901367188	214.87998962402344	45.4000015258789	204.08	213.44	41.3	210.24	216.88	48.0	81321	clade11sub4subsub2-5-8
57	148.47999572753906	126.23999786376952	49.20000076293945	144.64	123.52	46.1	150.4	131.84	51.3	123237	clade6sub15
58	154.239990234375	203.83999633789062	52.60000228881836	149.04	197.76	49.7	157.76	207.12	57.7	213809	clade11sub8subsub0
59	155.1999969482422	199.67999267578125	51.60000228881836	153.28	195.52	49.6	157.92000000000004	201.52	55.3	102793	clade11sub8subsub0
60	182.3999938964844	201.75999450683597	50.20000076293945	180.48	199.44	47.5	187.92	205.84	52.0	114708	clade11sub9subsub3
61	212.3199920654297	202.87998962402344	49.60000228881836	209.84	199.68	46.6	215.28	206.48	52.0	111764	clade11sub15subsub4
62	162.55999755859375	117.27999877929688	52.4000015258789	156.24	113.92	50.2	166.0	120.32	57.0	178613	nocladesub3
63	139.67999267578122	143.83999633789062	56.4000015258789	136.56	135.2	52.7	142.08	145.84	58.40000000000001	76739	
64	140.31999206542972	141.27999877929688	50.60000228881836	137.12	135.76	50.0	142.16	144.96	53.5	61897	
65	140.0	142.72000122070312	59.60000228881836	138.16	133.6	52.7	142.24	144.64	59.90000000000001	100236	
66	142.72000122070312	136.0	55.0	139.44	132.08	51.8	144.96	140.72	59.0	54598	
67	148.47999572753906	133.27999877929688	58.0	140.08	128.96	50.8	150.8	134.88	59.90000000000001	86837	
68	144.47999572753906	126.7199935913086	53.0	143.6	125.12	50.0	150.0	129.04	54.8	33280	nocladesub3
69	200.63999938964844	203.51998901367188	55.60000228881836	195.84	200.24	53.3	204.32	206.0	58.90000000000001	122176	clade11sub9subsub4
70	225.44000244140625	189.9199981689453	54.20000076293945	223.2	184.96	51.6	229.04	192.56	56.0	108950	clade11sub13subsub3
71	193.75999450683597	120.63999938964844	58.4000015258789	189.04	117.6	56.2	196.72	125.28	60.90000000000001	69111	nocladesub3
72	199.1999969482422	118.87999725341795	59.60000228881836	195.44	113.92	55.0	203.12	123.92	61.8	83732	nocladesub3
73	203.0399932861328	125.43999481201172	59.79999923706055	198.32	122.08	57.5	206.0	127.28	61.90000000000001	105678	clade11sub7subsub6
74	136.16000366210938	136.95999145507812	57.60000228881836	134.8	135.04	55.6	138.24	139.12	60.8	45592	clade11sub27subsub1
75	140.95999145507812	134.55999755859378	57.60000228881836	136.72	132.88	55.5	143.28	141.12	63.8	86369	clade10sub13
76	142.0800018310547	130.72000122070312	61.60000228881836	140.16	125.28	56.0	147.76	133.52	64.2	83995	
77	230.72000122070312	140.95999145507812	59.0	225.28	139.84	56.8	235.28	143.28	61.3	28111	clade11sub48
78	194.87998962402344	146.87998962402344	60.4000015258789	189.04	143.36	55.8	197.44	153.92000000000004	62.5	105709	clade1sub18
79	164.3199920654297	198.3999938964844	63.79999923706055	162.24	192.88	59.5	166.48	201.36	65.9	104001	clade11sub8subsub8
80	180.8000030517578	210.72000122070312	59.20000076293945	169.28	204.8	56.0	183.76	213.36	61.5	156067	clade11sub15subsub4
81	155.36000061035156	115.83999633789062	64.40000152587889	153.84	113.68	61.5	160.08	118.0	67.5	57731	clade5sub7
82	201.59999084472656	123.1999969482422	62.4000015258789	198.48	121.36	60.5	204.72	125.28	64.9	81782	clade11sub7subsub6
83	133.1199951171875	142.0800018310547	67.0	131.44	139.92000000000002	63.3	135.44	145.6	69.9	57387	clade5sub16
84	226.3999938964844	134.239990234375	67.20000457763672	223.2	131.52	64.8	230.4	135.84	70.5	74150	clade11sub48
85	218.55999755859372	164.0	64.0	215.12	161.44	62.1	223.6	167.04	65.60000000000001	101420	clade11sub17subsub6
86	170.72000122070312	178.239990234375	65.59999847412111	122.72	173.52	64.4	174.48	184.8	69.9	47516	clade5sub16
87	141.44000244140625	211.67999267578125	66.0	138.24	207.76	64.3	145.12	214.8	68.0	72536	clade6sub11
88	167.83999633789062	108.95999908447266	71.80000305175781	162.96	107.52	69.10000000000001	171.92000000000004	112.4	76.5	134020	clade6sub23
89	202.3999938964844	110.72000122070312	71.4000015258789	199.84	108.0	69.10000000000001	207.36	112.8	73.4	79695	clade10sub3subsub5-9
90	207.67999267578125	124.0	71.0	204.4	121.04	68.8	211.12	126.48	73.2	83106	clade10sub3subsub5-9
91	222.87998962402344	111.83999633789062	70.20000457763672	218.48	108.24	68.60000000000001	226.0	116.48	72.60000000000002	98727	nocladesub3
92	222.239990234375	108.63999938964844	69.40000152587889	219.92	106.24	67.4	225.04	110.8	71.60000000000002	60560	nocladesub2
93	137.59999084472656	136.80000305175778	71.20000457763672	135.52	135.28	68.0	139.6	139.68	74.60000000000002	61897	clade13sub17
94	170.39999389648438	124.95999908447266	68.40000152587889	166.4	123.44	67.0	176.08	127.2	74.9	75683	clade3.1sub7-16
95	185.9199981689453	140.47999572753906	69.59999847412111	183.2	138.8	67.0	188.8	145.20000000000005	72.9	131274	clade10sub14
96	199.51998901367188	143.83999633789062	68.20000457763672	196.0	142.16	65.8	204.72	147.68	71.0	80672	clade3.1sub48
97	228.1599884033203	133.1199951171875	71.80000305175781	223.68	130.32	69.60000000000001	230.16	135.6	73.5	68389	clade11sub48
98	125.27999877929688	145.9199981689453	68.80000305175781	123.44	144.24	65.0	127.68	150.08	71.2	38437	clade13sub17
99	129.27999877929688	150.39999389648438	65.0	126.96	146.96	65.0	131.36	152.4	67.10000000000001	39181	clade10sub13
100	145.75999450683594	164.63999938964844	71.5999984741211	144.56	162.16	68.4	149.12	166.48	72.7	33718	clade7sub8
101	162.239990234375	165.1199951171875	68.40000152587889	157.12	162.4	67.7	166.72	169.12	72.3	91715	clade3.1sub23
102	177.27999877929688	187.0399932861328	68.80000305175781	174.48	183.76	65.60000000000001	182.88	189.52	72.10000000000002	130476	clade3.1sub52
103	216.3199920654297	186.3999938964844	71.4000015258789	212.08	183.52	69.60000000000001	219.28	190.0	73.10000000000002	60036	clade11sub30
104	228.63999938964844	186.72000122070312	71.4000015258789	225.68	183.52	68.7	231.6	189.68	73.7	101459	clade9sub15
105	149.1199951171875	121.75999450683594	77.5999984741211	146.08	118.8	74.7	150.88	124.32	80.0	95670	clade11sub42
106	153.75999450683594	120.15999603271484	77.20000457763672	150.96	117.92	74.0	156.08	122.8	79.4	82743	clade13sub21
107	186.3999938964844	122.39999389648438	75.5999984741211	183.2	119.92	73.5	188.16	125.92	78.2	90933	clade11sub17subsub6
108	128.95999145507812	140.95999145507812	74.4000015258789	126.0	135.84	74.5	132.16	142.24	80.7	4907	
109	139.83999633789062	128.16000366210938	74.4000015258789	137.36	124.96	70.0	142.56	130.16	77.10000000000002	82595	clade9sub8
110	199.67999267578125	141.59999084472656	75.20000457763672	198.16	140.24	73.2	205.04	146.96	81.4	113033	clade3.1sub41
111	137.59999084472656	162.39999389648438	75.20000457763672	135.28	158.24	72.8	140.16	171.04	77.2	94970	clade3.1sub14
112	164.8000030517578	162.87998962402344	73.20000457763672	161.12	159.44	70.7	168.48	165.76	76.2	90243	nocladesub10
113	222.55999755859372	150.239990234375	74.4000015258789	220.48	146.0	72.0	227.12	153.28	76.60000000000002	114957	clade11sub7subsub6
114	232.63999938964844	148.0	77.4000015258789	225.28	144.72	72.9	236.16	152.0	79.9	181149	
115	197.75999450683597	183.67999267578125	77.0	193.12	181.2	73.9	200.64	185.68	80.9	79217	clade12sub61
116	135.52000427246094	195.3600006103516	75.5999984741211	133.92000000000002	191.52	73.0	138.24	198.64	78.5	87362	clade10sub9
117	141.75999450683594	204.1599884033203	74.4000015258789	136.72	201.92	71.3	144.56	210.96	76.7	114977	clade10sub3subsub5-9
118	230.239990234375	186.3999938964844	77.0	225.84	183.76	74.5	233.04	189.92	78.80000000000003	83415	clade11sub3subsub7
119	149.9199981689453	208.63999938964844	73.20000457763672	148.0	206.8	70.10000000000001	153.20000000000005	214.0	75.3	104464	clade6sub11
120	150.72000122070312	112.95999908447266	82.4000015258789	147.68	110.8	78.60000000000002	153.28	114.24	85.7	90817	clade11sub8subsub1-4
121	203.67999267578125	116.95999908447266	78.5999984741211	201.44	114.0	75.2	205.76	119.04	80.7	82509	clade10sub9
122	162.0800018310547	183.67999267578125	79.20000457763672	158.8	180.88	77.10000000000002	164.4	187.68	82.7	88294	clade3.1sub41
123	202.3999938964844	183.67999267578125	79.80000305175781	200.56	181.36	77.60000000000002	209.76	189.84	81.4	87314	clade3.1sub44
124	224.3199920654297	176.8000030517578	78.20000457763672	221.2	175.04	76.0	228.88	178.88	80.2	72597	clade11sub3subsub7
125	200.63999938964844	124.31999969482422	84.4000015258789	195.2	119.28	82.5	204.72	128.16	86.30000000000003	106397	clade6sub22
126	126.7199935913086	143.36000061035156	83.4000015258789	121.76	143.04	81.10000000000002	129.36	148.32	86.4	2531	
127	142.72000122070312	137.1199951171875	83.4000015258789	139.6	134.56	80.9	144.8	140.4	85.60000000000002	103843	clade11sub11subsub1
128	175.36000061035156	129.1199951171875	87.80000305175781	170.32	127.76	82.9	177.6	131.92000000000002	91.9	94670	clade3.1sub41
129	159.0399932861328	159.36000061035156	84.5999984741211	157.44	155.28	82.80000000000003	162.16	162.08	86.7	85020	nocladesub11
130	181.27999877929688	156.16000366210938	87.0	178.48	153.68	84.2	185.28	159.44	88.80000000000003	93700	nocladesub10
131	163.67999267578125	181.75999450683597	85.5999984741211	112.64	179.92000000000004	83.30000000000003	167.36	194.48	88.4	111126	nocladesub35
132	199.3600006103516	203.1999969482422	86.20000457763672	196.4	201.04	83.80000000000003	202.96	206.24	89.9	91550	clade11sub6subsub8
133	183.51998901367188	121.43999481201172	87.0	178.16	119.12	85.7	187.52	125.76	89.5	104893	clade3.1sub52
134	141.75999450683594	185.44000244140625	87.80000305175781	138.72	180.56	85.5	146.0	188.24	91.0	122080	clade3.1sub41
135	183.67999267578125	188.0	90.5999984741211	177.6	182.88	89.30000000000003	186.8	191.2	94.4	107973	clade3.1sub52
136	135.19999694824222	121.43999481201172	96.4000015258789	132.08	119.2	93.9	138.4	125.6	98.9	112563	clade11sub11subsub1
137	163.51998901367188	136.80000305175778	95.4000015258789	160.88	134.48	92.4	171.44	140.24	95.7	98031	clade3.1sub52
138	173.1199951171875	132.80000305175778	94.5999984741211	168.16	131.28	91.1	178.24	136.0	99.9	97684	clade3.1sub14
139	184.63999938964844	159.36000061035156	94.0	179.04	154.88	91.2	187.2	161.20000000000005	96.9	44230	nocladesub10
140	190.55999755859372	145.9199981689453	97.4000015258789	184.32	141.6	92.9	195.68	151.76	99.8	36607	clade10sub14
141	222.55999755859372	160.63999938964844	93.8000030517578	215.28	156.16	91.1	228.08	163.76	95.6	78020	clade9sub16
142	135.52000427246094	183.1999969482422	93.5999984741211	134.08	180.64	91.7	139.12	189.12	96.1	107767	clade13sub8
143	175.83999633789062	172.16000366210938	94.5999984741211	160.16	165.76	90.7	179.20000000000005	186.88	100.9	125025	nocladesub11
144	215.3600006103516	180.63999938964844	95.4000015258789	212.88	177.12	92.1	219.04	182.96	97.6	115652	clade11sub17subsub6
145	162.239990234375	201.75999450683597	91.8000030517578	160.08	198.4	90.0	165.6	204.56	96.4	115227	clade3.1sub49
146	175.83999633789062	192.47999572753903	95.5999984741211	132.72	109.68	94.2	180.56	194.56	98.2	110010	clade3.1sub41
147	197.59999084472656	84.63999938964844	102.0	191.6	81.52	98.5	200.64	87.28	104.1	164651	clade9sub7
148	113.91999816894531	143.0399932861328	97.0	112.24	140.72	95.5	117.6	148.4	99.8	50574	clade11sub20subsub3
149	127.1999969482422	126.39999389648438	106.0	120.24	123.12	99.2	129.68	128.88	109.2	152914	clade11sub20subsub0-1-2-4-6
150	178.239990234375	144.47999572753906	102.8000030517578	174.72	135.04	99.5	180.56	146.24	103.4	104009	clade3.1sub55
151	111.04000091552734	164.95999145507812	98.8000030517578	107.04	158.96	96.5	112.96	167.68	100.7	85165	clade13sub3
152	200.9599914550781	146.0800018310547	102.20000457763672	196.24	143.44	99.8	204.72	149.04	105.8	141623	nocladesub11
153	145.9199981689453	186.87998962402344	101.0	143.52	182.08	98.6	149.04	188.8	103.1	95785	clade7sub10
154	171.1999969482422	188.47999572753903	101.5999984741211	166.72	183.76	98.5	173.44	191.36	104.1	122224	nocladesub11
155	208.79998779296875	183.67999267578125	100.20000457763672	206.56	180.08	98.5	212.8	187.76	103.9	122555	clade9sub11
156	131.83999633789062	205.59999084472656	100.20000457763672	130.08	203.6	95.7	134.4	213.44	101.2	91266	clade11sub44
157	182.3999938964844	200.63999938964844	102.20000457763672	179.12	197.92	98.4	185.04	204.88	106.7	92578	clade3.2sub6-7
158	191.51998901367188	189.75999450683597	101.0	190.4	183.44	98.4	199.92	191.44	102.4	85187	clade3.1sub52
159	219.51998901367188	124.63999938964844	104.20000457763672	216.88	119.44	100.0	221.44	130.96	106.4	123995	clade9sub7
160	118.87999725341795	131.83999633789062	107.5999984741211	116.48	128.0	104.5	122.32	134.8	110.6	106488	clade11sub20subsub0-1-2-4-6
161	144.16000366210938	139.67999267578122	104.8000030517578	141.44	137.76	100.5	146.56	143.6	107.0	112382	clade11sub17subsub6
162	158.72000122070312	165.9199981689453	103.20000457763672	150.4	163.36	100.7	159.92000000000004	170.4	103.4	73040	clade3.1sub55
163	208.1599884033203	167.51998901367188	103.4000015258789	204.0	160.32	102.6	209.76	170.4	105.3	88753	clade3.1sub14
164	115.04000091552734	202.3999938964844	106.4000015258789	111.6	198.88	101.4	118.32	205.84	108.7	102132	clade9sub7
165	186.3999938964844	191.51998901367188	104.8000030517578	180.08	188.64	104.0	190.56	194.24	106.3	74333	clade3.1sub41
166	195.51998901367188	194.87998962402344	106.4000015258789	191.6	191.36	104.1	200.96	196.88	109.3	92522	clade3.2sub6-7
167	143.1999969482422	101.91999816894531	108.8000030517578	141.04	99.92	106.4	148.56	104.24	113.3	64145	clade11sub23
168	162.72000122070312	110.72000122070312	106.8000030517578	157.68	108.0	105.0	164.88	113.68	109.0	101365	clade11sub17subsub6
169	112.31999969482422	134.72000122070312	108.5999984741211	110.24	130.32	105.7	114.88	138.56	113.3	108742	clade11sub11subsub1
170	184.9599914550781	161.9199981689453	111.4000015258789	181.84	160.24	109.2	187.04	166.8	113.5	90450	nocladesub11
171	208.0	156.8000030517578	109.8000030517578	203.84	154.72	107.7	210.64	162.16	112.2	113766	clade3.1sub49
172	208.9599914550781	166.55999755859375	110.8000030517578	205.52	161.68	108.6	210.4	174.64	113.6	91759	clade3.1sub44
173	173.9199981689453	172.47999572753906	113.4000015258789	172.0	168.64	109.5	176.48	175.20000000000005	115.7	99351	clade11sub5subsub9
174	120.79999542236328	200.47999572753903	110.4000015258789	118.88	194.88	108.3	124.16	203.2	113.3	108292	clade6sub11
175	139.19999694824222	202.0800018310547	107.4000015258789	137.6	198.24	105.6	142.24	208.88	109.9	96138	zero
176	167.67999267578125	186.72000122070312	111.4000015258789	165.84	184.32	107.3	173.52	192.64	112.7	128692	clade3.2sub16
177	158.87998962402344	213.1199951171875	110.5999984741211	155.20000000000005	210.24	106.1	161.12	215.2	113.6	99742	clade10sub19
178	121.27999877929688	119.04000091552734	115.8000030517578	119.36	116.56	113.7	126.32	122.32	122.4	75643	clade11sub7subsub1-4
179	176.8000030517578	125.75999450683594	115.5999984741211	174.64	119.44	112.3	180.48	129.12	117.8	57584	clade3.1sub38
180	186.87998962402344	109.27999877929688	114.4000015258789	180.96	104.08	113.2	189.2	110.48	116.5	74250	clade3.1sub46
181	114.39999389648438	142.239990234375	114.8000030517578	112.48	140.88	112.5	117.92	145.84	118.9	89317	clade11sub11subsub2-3
182	190.0800018310547	131.19999694824222	116.8000030517578	188.16	129.92000000000002	110.0	193.44	132.72	119.8	97997	clade3.1sub32
183	171.36000061035156	152.16000366210938	113.0	169.76	150.32	110.5	173.44	155.76	115.4	72699	clade13sub12
184	139.19999694824222	179.67999267578125	115.5999984741211	128.56	173.52	114.1	142.48	184.24	119.9	110242	clade3.1sub48
185	130.08000183105472	192.9599914550781	113.0	125.84	190.16	111.0	131.84	195.28	115.8	90930	clade10sub3subsub5-9
186	135.83999633789062	199.83999633789062	115.4000015258789	130.64	198.4	112.9	137.6	205.2	117.1	106020	clade6sub24
187	165.1199951171875	197.27999877929688	112.20000457763672	163.84	194.4	110.0	172.96	200.16	118.1	100477	clade3.1sub41
188	161.9199981689453	209.1199951171875	117.20000457763672	156.56	206.24	114.1	164.64	212.48	121.7	186025	clade10sub19
189	184.8000030517578	135.19999694824222	119.5999984741211	181.92	131.92000000000002	116.8	191.44	138.8	119.9	95469	clade3.1sub11
190	187.3600006103516	164.3199920654297	119.20000457763672	185.04	160.88	117.3	191.6	166.56	122.1	116252	clade10sub15
191	193.27999877929688	161.9199981689453	119.0	190.72	159.36	115.3	195.84	164.88	121.5	104095	clade11sub1subsub10
192	204.3199920654297	159.51998901367188	120.8000030517578	202.88	154.4	117.7	208.88	163.04	121.1	79972	clade3.1sub14
193	143.36000061035156	194.87998962402344	117.4000015258789	138.48	186.24	116.2	147.6	196.48	119.3	111065	clade3.1sub7-16
194	190.3999938964844	109.27999877929688	124.0	183.92	105.12	121.6	192.96	110.96	124.4	89483	clade3.2sub20
195	199.83999633789062	121.27999877929688	126.4000015258789	195.28	114.8	123.0	202.32	123.12	126.9	98478	clade6sub28
196	138.72000122070312	136.80000305175778	123.4000015258789	136.4	131.84	120.9	141.36	139.20000000000002	129.9	119922	
197	139.67999267578122	166.87998962402344	124.0	135.04	162.48	122.5	141.28	169.6	126.4	99558	clade11sub6subsub7
198	215.3600006103516	163.1999969482422	126.8000030517578	213.44	156.16	124.5	217.68	166.48	130.8	126671	clade6sub17
199	138.87998962402344	197.44000244140625	123.5999984741211	134.08	195.44	120.6	144.72	200.88	125.5	94455	clade6sub17
200	149.44000244140625	191.83999633789062	127.8000030517578	146.88	189.28	124.6	153.52	195.12	132.6	131378	nocladesub26
201	153.27999877929688	87.83999633789062	130.40000915527344	148.72	84.72	127.8	157.20000000000005	89.44	135.3	137546	clade6sub28
202	104.95999908447266	136.63999938964844	132.60000610351562	99.44	132.16	129.3	106.64	139.36	136.6	141846	clade9sub11
203	117.75999450683594	135.83999633789062	127.20000457763672	115.04	132.48	125.3	119.68	140.48	130.6	103453	clade11sub6subsub7
204	161.75999450683594	145.9199981689453	126.5999984741211	160.24	139.76	125.3	170.32	149.6	127.7	98423	clade3.2sub13
205	182.239990234375	139.52000427246094	129.80000305175778	178.24	137.20000000000002	127.9	185.04	144.4	131.4	28048	clade3.1sub58
206	161.9199981689453	152.8000030517578	131.19999694824222	157.84	149.04	129.6	164.24	158.24	133.5	82052	clade5sub7
207	138.239990234375	170.55999755859375	130.40000915527344	136.08	165.6	127.8	147.04	170.8	135.3	80186	clade11sub11subsub0-4
208	162.0800018310547	182.0800018310547	130.19999694824222	157.68	178.0	128.70000000000002	168.16	185.52	132.1	72720	clade3.1sub24
209	169.9199981689453	83.04000091552734	137.0	163.84	80.96000000000002	134.4	172.08	88.64	137.70000000000002	85141	nocladesub3
210	122.87999725341795	126.23999786376952	136.60000610351562	120.4	122.24	134.4	125.2	128.88	139.1	106695	clade11sub20subsub0-1-2-4-6
211	162.239990234375	111.68000030517578	132.40000915527344	159.28	107.12	130.9	170.48	113.44	134.9	102909	clade3.1sub7-16
212	208.79998779296875	138.08000183105472	135.40000915527344	204.4	131.2	133.20000000000002	211.6	143.28	137.5	110966	nocladesub2
213	100.79999542236328	156.95999145507812	133.0	97.84	152.56	130.3	103.36	161.28	137.20000000000002	161134	clade6sub23
214	104.47999572753906	164.3199920654297	134.60000610351562	103.04	161.44	132.20000000000002	109.92	172.24	134.9	99237	clade6sub28
215	124.0	176.63999938964844	137.19999694824222	122.4	170.88	133.8	125.68	179.84	139.9	95191	clade3.1sub7-16
216	164.8000030517578	92.63999938964844	139.0	160.24	86.08	135.0	168.0	97.44	139.4	107517	clade5sub16
217	204.3199920654297	127.1999969482422	137.60000610351562	202.56	125.04	135.5	207.36	132.0	142.3	100400	clade13sub18
218	108.63999938964844	157.27999877929688	138.80000305175778	105.44	155.36	136.5	113.6	161.92000000000004	140.8	109639	clade5sub16
219	116.47999572753906	164.63999938964844	141.0	114.4	156.88	137.9	120.32	167.20000000000005	141.70000000000005	107370	clade3.1sub23
220	147.83999633789062	149.75999450683594	141.60000610351562	146.8	146.72	137.8	153.44	155.36	141.9	58967	clade7sub8
221	182.55999755859372	147.36000061035156	136.0	178.64	146.08	136.0	184.24	156.32	139.8	50615	clade3.2sub13
222	188.8000030517578	152.95999145507812	139.19999694824222	183.6	147.28	136.8	191.44	155.84	139.6	90709	clade3.2sub13
223	197.9199981689453	167.1999969482422	141.8000030517578	194.16	161.76	139.70000000000002	199.76	172.88	144.9	104141	clade9sub11
224	162.239990234375	195.83999633789062	142.1999969482422	160.64	193.84	139.3	168.96	197.28	147.4	128320	clade6sub28
225	185.1199951171875	50.71999740600586	145.8000030517578	180.4	45.84	143.1	188.24	53.76	148.1	134752	clade6sub15
226	147.0399932861328	72.15999603271484	146.60000610351562	141.84	69.68	144.1	149.28	74.96000000000002	149.20000000000005	110760	clade11sub22subsub4
227	181.59999084472656	78.87999725341797	146.40000915527344	178.8	75.76	144.4	184.88	83.36	149.1	112988	clade9sub7
228	186.87998962402344	104.0	144.60000610351562	184.48	101.2	142.5	188.8	110.16	148.6	107389	clade5sub7
229	189.9199981689453	103.36000061035156	143.1999969482422	187.84	100.64	141.1	197.92	106.24	145.5	108996	zero
230	161.27999877929688	111.5199966430664	141.40000915527344	159.92000000000004	104.24	140.0	164.72	114.4	146.0	111663	clade3.1sub7-16
231	184.9599914550781	163.36000061035156	145.0	182.4	161.04	142.6	190.88	167.20000000000005	147.70000000000005	153908	clade6sub16
232	122.7199935913086	184.3199920654297	145.8000030517578	119.92	181.12	144.0	128.32	187.36	149.1	113957	clade3.1sub23
233	143.1999969482422	173.1199951171875	144.0	141.12	170.08	141.3	146.0	176.96	146.8	88207	clade1sub12
234	167.51998901367188	184.9599914550781	142.60000610351562	163.84	180.64	141.8	171.76	190.08	144.5	72170	
235	197.9199981689453	180.3199920654297	147.1999969482422	196.48	175.76	144.20000000000005	202.56	185.04	148.9	105019	clade3.2sub13
236	157.44000244140625	188.47999572753903	141.60000610351562	150.64	185.36	140.1	160.0	193.44	144.9	154730	nocladesub30
237	158.39999389648438	201.59999084472656	141.40000915527344	152.24	198.72	140.0	162.08	203.44	145.8	122705	clade6sub23
238	168.95999145507812	201.1199951171875	147.0	165.20000000000005	198.96	143.20000000000005	172.96	203.28	149.1	71228	clade6sub25
239	224.47999572753903	64.0	148.1999969482422	221.28	57.76	146.70000000000005	228.16	67.2	149.9	92475	clade10sub19
240	140.0	73.1199951171875	149.1999969482422	135.12	71.04	148.1	143.84	74.96000000000002	152.8	50994	clade10sub19
241	156.16000366210938	64.31999969482422	150.60000610351562	153.84	60.96	148.3	158.56	67.6	154.4	94348	clade6sub11
242	141.27999877929688	97.75999450683594	147.8000030517578	138.4	95.36	145.1	144.24	101.12	150.4	117929	clade11sub8subsub1-4
243	158.87998962402344	87.36000061035156	149.60000610351562	154.56	81.92	147.20000000000005	163.76	90.24	154.9	136272	clade9sub7
244	218.87998962402344	93.43999481201172	152.1999969482422	216.4	89.12	149.70000000000005	222.8	95.36	154.9	78342	clade9sub7
245	145.75999450683594	105.5999984741211	148.8000030517578	142.88	102.64	146.5	150.48	108.8	151.1	101106	clade11sub22subsub4
246	98.55999755859376	132.31999206542972	150.8000030517578	96.16	129.44	148.70000000000005	102.32	135.12	152.9	84178	clade11sub11subsub2-3
247	156.8000030517578	143.36000061035156	147.8000030517578	153.76	140.0	146.1	160.88	146.48	151.3	107170	clade3.2sub13
248	182.3999938964844	130.87998962402344	150.40000915527344	178.48	127.6	148.1	186.08	134.32	153.3	133776	clade1sub12
249	120.63999938964844	148.0	149.0	118.16	145.20000000000005	146.3	123.36	150.96	151.8	109915	clade11sub22subsub4
250	101.91999816894531	187.0399932861328	150.1999969482422	96.56	182.88	146.4	105.2	189.04	151.70000000000005	99173	nocladesub3
251	122.87999725341795	204.47999572753903	150.0	116.88	201.92	148.4	125.36	209.12	151.8	79047	clade9sub7
252	114.07999420166016	215.3600006103516	150.1999969482422	111.36	208.24	147.6	124.0	217.68	151.5	125348	clade10sub19
253	169.75999450683594	81.43999481201172	156.1999969482422	167.36	78.72	152.1	173.92000000000004	83.68	157.0	89859	clade10sub3subsub5-9
254	122.23999786376952	93.1199951171875	157.40000915527344	115.2	90.08	152.9	125.84	100.32	159.9	237915	clade11sub34
255	141.75999450683594	93.91999816894531	152.0	140.56	91.44	150.4	143.28	95.92	154.0	36887	clade11sub25subsub2
256	109.75999450683594	116.31999969482422	158.0	107.76	113.92	153.8	113.6	118.16	159.9	50282	clade11sub11subsub1
