label_id	max_midgut_endo	max_first_view	colour_midgut	colour_first_view
9431	0.0015062440689309	0.0152196652038321	255-232-213-56	255-254-152-44
9432	0.008799811311659	0.0004467085401709	255-232-213-56	255-26-209-210
9433	1.527239291506406e-11	0.0003150133921488	255-24-215-202	255-122-4-2
9434	2.62264774762623e-08	3.879655999747247e-10	255-24-215-202	255-122-4-2
9435	1.3167428174975509e-17	5.4498589509841174e-18	255-24-215-202	255-122-4-2
9436	5.3229168981800535e-12	7.613601916066607e-13	255-24-215-202	255-122-4-2
9437	1.7877635585128506e-12	4.35961540903474e-13	255-128-254-83	255-122-4-2
9438	9.160881622854278e-19	2.6959681711826903e-19	255-24-215-202	255-122-4-2
9439	4.5510924791789456e-15	6.604306648493602e-18	255-24-215-202	255-122-4-2
9440	3.762985505448088e-11	1.386479021411724e-11	255-128-254-83	255-101-252-104
9441	1.2553667480083856e-13	9.876944365227565e-13	255-53-243-148	255-101-252-104
9442	8.785814352114093e-05	4.982534834340472e-07	255-53-243-148	255-101-252-104
9443	1.7765896120591864e-17	1.982413539015961e-18	255-24-215-202	255-101-252-104
9444	4.1764888294118114e-18	1.1199843762413598e-18	255-51-172-246	255-101-252-104
9445	7.268397399117097e-07	2.851661556007386e-07	255-122-4-2	255-101-252-104
9446	1.4312877024155772e-17	1.856346012560629e-18	255-24-215-202	255-122-4-2
9447	7.385210006993416e-06	3.3921396232739735e-07	255-53-243-148	255-70-122-242
9448	0.1057394630482419	0.0034009740416361	255-122-4-2	255-101-252-104
9449	0.047498346151962	0.0002874035714997	255-53-243-148	255-101-252-104
9450	2.105752355957217e-15	1.4219040164600802e-14	255-53-243-148	255-122-4-2
9451	4.523627686006385e-05	1.2204426159985276e-06	255-24-215-202	255-217-56-6
9452	0.0001310550824234	0.0028911855433484	255-24-215-202	255-217-56-6
9453	0.002863558862868	1.8261099517068756e-06	255-24-215-202	255-122-4-2
9454	1.2440486384641418e-07	9.644668585793088e-07	255-247-113-27	255-70-122-242
9455	1.6843456041011435e-06	1.1894570019638844e-05	255-70-122-242	255-101-252-104
9456	0.2336033743993444	0.1466622896124536	255-70-122-242	255-101-252-104
9457	0.0447833966447713	0.0164256852083444	255-70-122-242	255-101-252-104
9458	0.0139259089611294	0.0002058005764108	255-128-254-83	255-70-122-242
9459	8.427535785344105e-09	0.004327763051224	255-232-213-56	255-122-4-2
9460	0.0003253195107938	0.0001345336943106	255-247-113-27	255-122-4-2
9461	0.0055729415910068	0.0028592845849355	255-247-113-27	255-70-122-242
9462	4.684034725636892e-07	2.3997870899395895e-07	255-122-4-2	255-101-252-104
9463	2.3535712336800308e-08	2.2793421393156728e-09	255-247-113-27	255-70-122-242
9464	0.0258594584261674	0.0001628203660878	255-128-254-83	255-70-122-242
9465	0.0012601792004089	1.660235050498171e-05	255-53-243-148	255-70-122-242
9466	0.3569533056156296	0.0045406350155624	255-24-215-202	255-101-252-104
9467	5.261144501813596e-05	0.000124831879874	255-247-113-27	255-70-122-242
9468	4.986030592988731e-07	0.0001169445080351	255-24-215-202	255-70-122-242
9469	2.914516182808041e-07	0.003885886485724	255-247-113-27	255-26-209-210
9470	7.730013308540107e-05	0.000127575280706	255-70-122-242	255-70-122-242
9471	1.067473607761883e-06	1.3175030858878326e-08	255-24-215-202	255-101-252-104
9472	1.8412072274232126e-09	0.0079070396845607	255-70-122-242	255-212-231-53
9473	0.0053948601642591	0.0042929264336973	255-128-254-83	255-70-122-242
9474	0.0055096020416516	0.5900105320844777	255-232-213-56	255-70-122-242
9475	0.0001016254553434	0.0018175738511611	255-70-122-242	255-122-4-2
9476	0.0003472472043325	0.0017498169296683	255-232-213-56	255-70-122-242
9477	9.966907271088672e-09	0.0005240445439242	255-53-243-148	255-217-56-6
9478	1.6705843506282748e-11	1.8376739913061666e-07	255-24-215-202	255-122-4-2
9479	3.847853775057495e-20	1.7820995118996018e-17	255-24-215-202	255-212-231-53
9480	8.647934857016283e-18	1.2361969608853556e-15	255-24-215-202	255-122-4-2
9481	7.435865119893913e-20	7.61886503969742e-18	255-24-215-202	255-122-4-2
9482	0.0002479167324306	0.1209727563107744	255-232-213-56	255-122-4-2
9483	5.608720496516884e-21	2.7660888247946183e-19	255-24-215-202	255-26-209-210
9484	9.58338755522332e-21	1.64517605539904e-20	255-24-215-202	255-70-122-242
9485	2.5279914477431125e-12	1.8629233583129178e-12	255-128-254-83	255-101-252-104
9486	8.435550828844699e-09	1.3557482674112505e-08	255-24-215-202	255-70-122-242
9487	0.0005134313968955	0.000179298658465	255-24-215-202	255-122-4-2
9488	8.26392490759728e-10	2.1981093131074207e-10	255-187-244-52	255-122-4-2
9489	2.211167048139204e-09	4.066790892292242e-05	255-232-213-56	255-254-152-44
9490	4.060122779553548e-09	2.5594337880766646e-10	255-128-254-83	255-70-122-242
9491	3.918739016862501e-10	8.213131098163216e-10	255-122-4-2	255-70-122-242
9492	0.0041381149165742	0.0003884544447805	255-187-244-52	255-26-209-210
9493	1.5525930285138568e-08	7.11592474045413e-10	255-187-244-52	255-122-4-2
9494	0.1026226783905544	2.604906083285113e-05	255-128-254-83	255-101-252-104
9495	4.30549945802859e-06	2.7262945351777324e-07	255-70-122-242	255-122-4-2
9496	8.982201141560181e-10	1.0262407382588164e-10	255-24-215-202	255-122-4-2
9497	0.0004155856559301	0.1748191096292606	255-128-254-83	255-254-152-44
9498	4.526196825880978e-17	2.34785413139996e-13	255-24-215-202	255-26-209-210
9499	3.43692469415256e-13	3.689574418714333e-07	255-24-215-202	255-122-4-2
9500	4.064628272147713e-19	2.8447956228187273e-16	255-24-215-202	255-212-231-53
9501	1.0539027472784213e-17	3.68184646242243e-14	255-24-215-202	255-122-4-2
9502	5.198607379299998e-17	0.0004082263317141	255-24-215-202	255-122-4-2
9503	2.3410806086120263e-16	3.484894648568163e-11	255-70-122-242	255-122-4-2
9504	2.728464666552762e-13	5.521115651359389e-14	255-51-172-246	255-122-4-2
9505	1.5461997203480014e-24	3.744612167401135e-23	255-24-215-202	255-212-231-53
9506	1.799874165596534e-19	1.0634963120804029e-17	255-24-215-202	255-122-4-2
9507	6.601887183264253e-15	5.569425260214939e-14	255-24-215-202	255-122-4-2
9508	8.112270410971884e-14	4.725463242617481e-15	255-24-215-202	255-122-4-2
9509	4.70742020354073e-20	8.63963153718759e-21	255-24-215-202	255-26-209-210
9510	7.360981144202097e-20	1.840565148476889e-20	255-24-215-202	255-101-252-104
9511	3.1703920728008813e-14	7.793295546868325e-15	255-24-215-202	255-122-4-2
9512	4.986562597419065e-13	3.2580699716636774e-13	255-24-215-202	255-122-4-2
9513	6.87268981480315e-16	7.560573772558211e-16	255-24-215-202	255-212-231-53
9514	2.614701438378793e-19	1.1821134598009006e-19	255-24-215-202	255-101-252-104
9515	2.1901111386657894e-20	1.0618358499212556e-14	255-24-215-202	255-212-231-53
9516	2.1583174524290893e-15	9.44062517171717e-16	255-51-172-246	255-122-4-2
9517	9.199890298682617e-20	2.0838619462291085e-18	255-24-215-202	255-101-252-104
9518	2.6446025812666565e-17	2.061846734599828e-19	255-24-215-202	255-122-4-2
9519	5.91808275504032e-17	6.16965036972958e-13	255-24-215-202	255-26-209-210
9520	3.70851103106622e-15	6.231039438091986e-16	255-51-172-246	255-122-4-2
9521	1.0978691138427836e-05	8.160609039007317e-05	255-24-215-202	255-122-4-2
9522	8.656706040473245e-18	1.6134270686438017e-17	255-128-254-83	255-122-4-2
9523	5.242848820943593e-15	2.517902124488505e-09	255-24-215-202	255-212-231-53
9524	1.4163351001921204e-14	7.2972014739581785e-09	255-70-122-242	255-212-231-53
9525	9.217570342481853e-14	6.389280255629725e-15	255-51-172-246	255-26-209-210
9526	1.2914531507081705e-18	5.2655964812555433e-17	255-24-215-202	255-26-209-210
9527	1.2244085678430034e-16	7.911907461642781e-16	255-24-215-202	255-122-4-2
9528	2.1699945814529627e-14	1.1205769623230527e-11	255-70-122-242	255-101-252-104
9529	3.0269435309171626e-12	1.7230415654606034e-10	255-24-215-202	255-122-4-2
9530	8.620465343802483e-15	2.4709566716165263e-13	255-24-215-202	255-70-122-242
9531	1.6449433696364033e-05	1.7420499094497655e-06	255-53-243-148	255-101-252-104
9532	0.7782529627461626	0.0003930964524304	255-187-244-52	255-101-252-104
9533	7.601883056074109e-05	8.876213807573279e-06	255-53-243-148	255-70-122-242
9534	0.0002361141177478	3.2238845184290866e-05	255-53-243-148	255-70-122-242
9535	2.135578593474773e-05	8.830471488124007e-06	255-53-243-148	255-70-122-242
9536	8.052345069192899e-06	8.623155911666731e-07	255-24-215-202	255-101-252-104
9537	1.1703085752786655e-06	4.432936187113219e-08	255-122-4-2	255-70-122-242
9538	7.375460298359674e-11	6.552224787778628e-12	255-247-113-27	255-122-4-2
9539	2.9841300045265724e-08	7.543233922885739e-08	255-24-215-202	255-70-122-242
9540	6.657692374653195e-07	6.422548749137044e-09	255-122-4-2	255-70-122-242
9541	0.0091403913682506	0.0372428069533206	255-232-213-56	255-70-122-242
9542	0.2405023111262949	0.0013276284372576	255-53-243-148	255-101-252-104
9543	0.2405023111262949	0.0013276284372576	255-53-243-148	255-101-252-104
9544	0.3775926227360553	0.003424494838916	255-128-254-83	255-101-252-104
9545	0.2405023111262949	0.0013276284372576	255-53-243-148	255-101-252-104
9546	0.1850825053901754	0.0044857106716837	255-53-243-148	255-101-252-104
9547	0.1424543879557729	0.0001133983741071	255-128-254-83	255-101-252-104
9548	0.0187274980619375	0.0011292058778236	255-128-254-83	255-26-209-210
9549	1.032336755998295e-16	1.9456022975973756e-09	255-70-122-242	255-122-4-2
9550	6.5963431248722454e-18	6.65553041811229e-16	255-24-215-202	255-26-209-210
9551	3.912328084418366e-08	1.3880796287867567e-10	255-24-215-202	255-122-4-2
9552	2.191527291138753e-14	8.764336439580754e-15	255-24-215-202	255-122-4-2
9553	1.1552836349347816e-14	2.6838928088578783e-14	255-24-215-202	255-122-4-2
9554	8.407971880745103e-05	1.644092195023084e-06	255-187-244-52	255-70-122-242
9555	1.058243747372982e-12	7.158622393041821e-13	255-24-215-202	255-122-4-2
9556	1.3009362157115356e-08	1.0624588146913178e-09	255-53-243-148	255-70-122-242
9557	1.4391123372272815e-16	7.319862688867491e-15	255-24-215-202	255-101-252-104
9558	1.347504269239636e-10	2.4835027664240817e-10	255-53-243-148	255-101-252-104
9559	4.757627665963731e-10	1.4994536246737103e-09	255-53-243-148	255-101-252-104
9560	1.3043885695682812e-19	1.781345687217257e-13	255-70-122-242	255-212-231-53
9561	3.3374513675461746e-06	1.528961898357825e-07	255-187-244-52	255-70-122-242
9562	2.100907986947075e-18	1.807047341868249e-18	255-24-215-202	255-26-209-210
9563	9.32210094745856e-06	4.437566989798383e-06	255-53-243-148	255-70-122-242
9564	4.281929158881402e-07	6.585368937558487e-07	255-24-215-202	255-70-122-242
9565	0.05208877128166	1.2508075763751956e-05	255-128-254-83	255-101-252-104
9566	0.0003775437263695	9.973213752876084e-05	255-53-243-148	255-70-122-242
9567	1.6337197252495436e-14	3.722373157132123e-16	255-51-172-246	255-70-122-242
9568	7.384997869465588e-12	2.521031967466885e-12	255-128-254-83	255-70-122-242
9569	4.661677721052293e-07	4.137272870406901e-09	255-24-215-202	255-122-4-2
9570	1.833319194288745e-07	4.7643362651132754e-05	255-70-122-242	255-217-56-6
9571	7.056220983849915e-08	3.423151509053411e-05	255-70-122-242	255-212-231-53
9572	0.0003703058310452	3.093533310971051e-05	255-24-215-202	255-122-4-2
9573	0.0004841328513886	7.168636327691676e-07	255-24-215-202	255-122-4-2
9574	0.2954441395659936	0.0009578265392194	255-24-215-202	255-101-252-104
9575	5.023441570898008e-07	2.90563561702674e-07	255-24-215-202	255-70-122-242
9576	2.52983655077824e-05	0.0055508427664107	255-232-213-56	255-122-4-2
9577	4.798412835493747e-05	0.0073028041347343	255-232-213-56	255-26-209-210
9578	3.081179724734059e-07	0.3182510777158717	255-232-213-56	255-254-152-44
9579	0.0219740450493662	0.0002036838477073	255-128-254-83	255-101-252-104
9580	0.1044608609665777	0.0099476072488246	255-232-213-56	255-254-152-44
9581	8.982201141560181e-10	1.0262407382588164e-10	255-24-215-202	255-122-4-2
9582	2.3625512967548225e-10	3.581860276985712e-12	255-247-113-27	255-122-4-2
9583	0.0292581313655737	0.0008168347031643	255-53-243-148	255-70-122-242
9584	0.0045495081747224	0.0005310463345466	255-53-243-148	255-70-122-242
9585	0.0292581313655737	0.0008168347031643	255-53-243-148	255-70-122-242
9586	0.0292581313655737	0.0008168347031643	255-53-243-148	255-70-122-242
9587	0.0735620492551556	8.595838013924653e-06	255-24-215-202	255-101-252-104
9588	0.0108835062980329	0.0001643535315831	255-24-215-202	255-101-252-104
9589	0.408462286517065	0.0188606136697703	255-24-215-202	255-101-252-104
9590	1.7490106568247272e-05	2.3760276860429157e-05	255-24-215-202	255-70-122-242
9591	0.0001586696021307	0.0067642907664188	255-232-213-56	255-254-152-44
9592	1.9738830372189843e-11	6.550564786974971e-10	255-24-215-202	255-70-122-242
9593	1.8685131237468546e-08	0.000149816997128	255-70-122-242	255-26-209-210
9594	0.151771285691582	0.0056192464425499	255-128-254-83	255-217-56-6
9596	0.0143951804905135	7.391920018292131e-05	255-24-215-202	255-101-252-104
9597	6.682085742309343e-10	0.0001878879472803	255-70-122-242	255-212-231-53
9598	0.0001903349776269	4.354087475282832e-05	255-70-122-242	255-101-252-104
9599	0.0166683902025138	0.0002782218064132	255-24-215-202	255-101-252-104
9600	7.405107675248945e-07	0.0524866531221417	255-232-213-56	255-70-122-242
9601	0.000340575264294	0.029385146575157	255-232-213-56	255-26-209-210
9602	0.0003826021379882	0.0181553365474047	255-70-122-242	255-26-209-210
9603	0.0029304167367565	0.0460104961220313	255-232-213-56	255-101-252-104
9604	6.102716191355856e-12	4.583074766880451e-09	255-70-122-242	255-101-252-104
9605	2.756991191522985e-07	0.0039165228764569	255-232-213-56	255-122-4-2
9606	0.0014348949783444	0.0077071704360045	255-232-213-56	255-101-252-104
9607	3.82728923749504e-12	4.6165773471294737e-10	255-24-215-202	255-212-231-53
9608	2.527295071505251e-12	2.7439719688705396e-08	255-232-213-56	255-26-209-210
9609	1.3574650721298611e-22	4.265199031586265e-16	255-253-171-51	255-122-4-2
9610	2.6502614953487733e-09	0.0076587223354605	255-24-215-202	255-122-4-2
9611	2.0946857850541628e-19	1.543052172625668e-14	255-24-215-202	255-212-231-53
9612	4.824982922894472e-19	9.313425395990915e-14	255-24-215-202	255-122-4-2
9613	3.0846986281729587e-16	4.069763394268737e-15	255-24-215-202	255-122-4-2
9614	1.2216645863312592e-08	4.40640536348199e-07	255-24-215-202	255-122-4-2
9615	1.6977632029127608e-17	1.7065845129148026e-17	255-24-215-202	255-122-4-2
9616	4.757942692306966e-12	1.7248120889233405e-12	255-24-215-202	255-122-4-2
9617	2.95926442011283e-13	8.218494175598455e-14	255-24-215-202	255-212-231-53
9618	6.230310438452205e-14	6.728704062970632e-14	255-24-215-202	255-70-122-242
9619	0.0056682636378545	0.0001263140801367	255-128-254-83	255-254-152-44
9620	9.522542849149242e-15	1.8259344662236607e-14	255-24-215-202	255-122-4-2
9621	2.91613793257228e-13	3.583818232496584e-13	255-24-215-202	255-122-4-2
9622	0.025026464019031	0.0002383632982645	255-24-215-202	255-70-122-242
9623	4.7375898401755994e-14	2.4178767530220824e-13	255-24-215-202	255-122-4-2
9624	1.2021020157653156e-11	1.4247640459749936e-10	255-24-215-202	255-122-4-2
9625	4.352616651505692e-08	1.8401633878974595e-09	255-24-215-202	255-122-4-2
9626	5.269837311838461e-17	1.6084156684087097e-14	255-24-215-202	255-122-4-2
9627	1.6413505830970558e-17	7.538161246157229e-16	255-24-215-202	255-122-4-2
9628	1.9320547270922614e-11	1.1116333764882672e-11	255-24-215-202	255-122-4-2
9629	2.467471055228362e-12	4.617988118494769e-12	255-24-215-202	255-122-4-2
9630	1.625930086599167e-14	2.210875602391553e-13	255-24-215-202	255-122-4-2
9631	9.297188307379289e-14	3.4113793131593085e-12	255-24-215-202	255-70-122-242
9632	1.4107860400231901e-14	4.1344618956368146e-14	255-24-215-202	255-122-4-2
9633	3.106282370934079e-08	2.724949087045259e-09	255-24-215-202	255-122-4-2
9634	1.744887235372267e-15	1.3916467140220536e-14	255-24-215-202	255-122-4-2
9635	1.8532809166341697e-11	9.19320150585323e-12	255-187-244-52	255-122-4-2
9636	2.592894675616741e-13	4.726412226762512e-13	255-187-244-52	255-122-4-2
9637	9.244946835825341e-10	0.0001751965022047	255-232-213-56	255-254-152-44
9638	6.314968111733266e-13	0.0001387191158598	255-247-113-27	255-122-4-2
9639	1.292807976988078e-09	6.107513570166803e-11	255-187-244-52	255-70-122-242
9640	1.2906363649567042e-09	1.5184886150752264e-10	255-187-244-52	255-122-4-2
9641	1.3753743042371774e-07	3.5539343473153476e-08	255-187-244-52	255-70-122-242
9642	1.2075775690681635e-09	6.994196170887442e-06	255-70-122-242	255-212-231-53
9643	4.055991568858373e-09	3.378609720641718e-11	255-247-113-27	255-122-4-2
9644	3.857203748197755e-11	2.9382387249912495e-07	255-24-215-202	255-26-209-210
9645	1.0077417333726058e-17	7.576224228647635e-10	255-24-215-202	255-212-231-53
9646	1.1001963800340698e-16	1.3188964971851774e-14	255-128-254-83	255-26-209-210
9647	6.941647336331442e-19	4.362041644395194e-14	255-70-122-242	255-212-231-53
9648	1.7554947958506264e-18	9.846441508972702e-15	255-24-215-202	255-122-4-2
9649	8.84352823816441e-29	1.4758650932128689e-21	255-70-122-242	255-212-231-53
9650	5.344305137354811e-19	5.853193024327316e-14	255-70-122-242	255-212-231-53
9651	1.1274714835230969e-13	7.451644723395378e-11	255-24-215-202	255-122-4-2
9652	1.9447816837883207e-18	1.9830231099434592e-17	255-24-215-202	255-212-231-53
9653	1.2402721031354369e-21	7.346768347254243e-16	255-70-122-242	255-212-231-53
9654	1.5805583629038892e-19	2.055200813208302e-15	255-24-215-202	255-212-231-53
9655	7.842423657085201e-16	1.6529000958242797e-15	255-24-215-202	255-212-231-53
9656	1.0370448572882684e-15	8.700217740892318e-13	255-24-215-202	255-122-4-2
9657	1.6265898422291214e-17	2.0978089104726654e-18	255-24-215-202	255-212-231-53
9658	3.072665481590264e-17	4.252589618033394e-17	255-24-215-202	255-122-4-2
9659	2.222023716687974e-11	1.946050611301057e-11	255-24-215-202	255-122-4-2
9660	7.901152903953378e-15	1.14048368743192e-14	255-24-215-202	255-122-4-2
9661	5.819702503466885e-14	2.0535144149452106e-15	255-24-215-202	255-122-4-2
9662	1.5052299191353115e-14	7.908542627448407e-12	255-70-122-242	255-212-231-53
9663	5.489949258429588e-14	1.2677419377466964e-10	255-24-215-202	255-212-231-53
9664	1.6220366587027453e-13	1.5030492434460834e-13	255-24-215-202	255-122-4-2
9665	1.5741440892439664e-05	1.3003110007305524e-05	255-24-215-202	255-122-4-2
9666	1.027570198483211e-09	3.298277457382688e-08	255-232-213-56	255-212-231-53
9667	1.244634750030844e-07	1.947328686638348e-08	255-24-215-202	255-122-4-2
9668	4.398683602611792e-13	1.2643055067830142e-12	255-24-215-202	255-26-209-210
9669	1.017238166045141e-11	3.046240250364202e-12	255-24-215-202	255-122-4-2
9670	1.9542083036536517e-09	7.44696667378721e-10	255-24-215-202	255-122-4-2
9671	2.9510770051632875e-05	1.789006373681598e-06	255-122-4-2	255-70-122-242
9672	1.7370275379959443e-08	1.4277609136518024e-09	255-53-243-148	255-122-4-2
9673	4.3083204259620076e-07	4.5917177250023976e-08	255-53-243-148	255-122-4-2
9674	0.0007155450212934	1.7352734170178023e-05	255-53-243-148	255-70-122-242
9675	2.5953322085176835e-10	4.886863271418473e-11	255-53-243-148	255-122-4-2
9676	0.0002563875249957	0.0001061431390215	255-187-244-52	255-70-122-242
9677	0.0001500769570738	1.7706296466221745e-06	255-53-243-148	255-70-122-242
9678	5.7503656520610033e-08	1.6627687180671805e-07	255-70-122-242	255-101-252-104
9679	0.0005451843002751	1.5431425463644515e-05	255-24-215-202	255-212-231-53
9680	0.0137301759905049	0.0125607086695208	255-122-4-2	255-101-252-104
9681	0.0130497908244039	0.0612561463410269	255-70-122-242	255-101-252-104
9682	8.32898803395169e-05	3.0890098163518896e-05	255-70-122-242	255-101-252-104
9683	0.3518939773673523	0.0001448431225602	255-128-254-83	255-70-122-242
9684	0.0127765743216828	0.0005819698444533	255-128-254-83	255-70-122-242
9685	0.6370063436851625	0.0498296382187711	255-53-243-148	255-101-252-104
9686	0.0562185986155188	3.888305304639392e-06	255-128-254-83	255-101-252-104
9687	1.1633931373515557e-06	0.000593283707143	255-128-254-83	255-26-209-210
9688	0.0003829147451842	0.0020897728308552	255-128-254-83	255-122-4-2
9689	0.0038288315766734	0.0132112573986066	255-232-213-56	255-254-152-44
9690	4.8813304577026945e-14	5.105720360767604e-10	255-70-122-242	255-122-4-2
9691	5.8379632513276325e-21	1.4488383265914102e-20	255-24-215-202	255-122-4-2
9692	1.8277399341888127e-21	2.5129976222982868e-20	255-24-215-202	255-122-4-2
9693	2.7988603518456384e-20	2.0300768707034244e-19	255-24-215-202	255-70-122-242
9694	1.058902506184417e-12	1.9570044866675893e-12	255-187-244-52	255-101-252-104
9695	6.163803242347945e-18	1.337961593716296e-15	255-24-215-202	255-122-4-2
9696	7.621365116692068e-08	4.134669770132363e-09	255-53-243-148	255-101-252-104
9697	2.3443121553174056e-17	7.951264577118347e-11	255-70-122-242	255-212-231-53
9698	3.4728085723544104e-14	2.598477888622593e-13	255-24-215-202	255-101-252-104
9699	1.212214043770903e-13	1.1255705645538397e-12	255-24-215-202	255-122-4-2
9700	5.351204639235101e-08	1.1446283294595408e-07	255-53-243-148	255-70-122-242
9701	3.062448599884696e-14	5.336732373166119e-11	255-70-122-242	255-70-122-242
9702	2.694158031825044e-05	9.636107224079127e-06	255-53-243-148	255-70-122-242
9703	1.2729706674573869e-08	7.489388380971438e-09	255-53-243-148	255-70-122-242
9704	8.543480571312882e-10	9.343179037085099e-10	255-24-215-202	255-122-4-2
9705	0.0110794673564592	0.0003395229825306	255-53-243-148	255-70-122-242
9706	0.1190356953759092	3.2791181349993655e-05	255-187-244-52	255-70-122-242
9707	1.3664397195901867e-09	2.0711320324667746e-06	255-70-122-242	255-212-231-53
9708	5.493763342185462e-09	3.1253028047949457e-07	255-70-122-242	255-212-231-53
9709	0.0002954893790372	6.40741414405396e-07	255-24-215-202	255-26-209-210
9710	0.4096297580336454	3.998402225614779e-06	255-24-215-202	255-122-4-2
9711	0.0567565692278124	0.0001218078741477	255-128-254-83	255-101-252-104
9712	0.0915153825542841	2.9414525685068e-05	255-24-215-202	255-101-252-104
9713	0.0050477879027628	8.682158505340629e-06	255-128-254-83	255-101-252-104
9714	0.0042424794423294	1.7489773827603207e-05	255-128-254-83	255-101-252-104
9715	1.0168630404926506e-05	0.0120513660357005	255-232-213-56	255-122-4-2
9716	0.0005994747750485	7.23556978560653e-05	255-70-122-242	255-101-252-104
9717	0.3546762930292264	0.0004265897374548	255-128-254-83	255-101-252-104
9718	0.1238968051386576	0.0015358948299596	255-70-122-242	255-101-252-104
9719	1.6826653075332365e-06	3.917869899552074e-06	255-122-4-2	255-122-4-2
9720	0.0232058167361706	0.0030304977522023	255-128-254-83	255-70-122-242
9721	0.001129717657744	0.0001251305718897	255-122-4-2	255-101-252-104
9722	1.2123408749512354e-06	4.2005357806772647e-08	255-24-215-202	255-70-122-242
9723	7.897040835778252e-13	4.0843269429111925e-13	255-24-215-202	255-70-122-242
9724	2.3547427663428858e-07	1.8155274571471743e-08	255-187-244-52	255-70-122-242
9725	1.8860430816593737e-07	1.6394682466907656e-08	255-51-172-246	255-101-252-104
9726	1.3477267227070489e-17	3.223346927701172e-16	255-24-215-202	255-70-122-242
9727	3.166567377490357e-05	2.296732722933991e-05	255-53-243-148	255-70-122-242
9728	0.0045495081747224	0.0005310463345466	255-53-243-148	255-70-122-242
9729	1.0913724922926856e-14	2.6583083362956467e-11	255-24-215-202	255-70-122-242
9730	2.842869615651746e-14	9.293648513004737e-13	255-24-215-202	255-70-122-242
9731	0.0682534738860294	3.2023187406689296e-05	255-24-215-202	255-101-252-104
9732	0.4106055880073175	2.526570687094763e-05	255-24-215-202	255-122-4-2
9733	0.3643631593540902	0.0888000662057618	255-24-215-202	255-101-252-104
9734	0.1138372658359056	0.000618206566946	255-24-215-202	255-101-252-104
9735	1.8021246348264728e-06	0.0004920615647108	255-70-122-242	255-70-122-242
9736	0.0070319830862163	0.0027578675088513	255-70-122-242	255-101-252-104
9737	0.0033920109587853	7.358213647792191e-05	255-24-215-202	255-101-252-104
9738	2.134839147655293e-05	0.0132170898194778	255-24-215-202	255-101-252-104
9739	1.2726138476430646e-05	0.0237129831457228	255-24-215-202	255-101-252-104
9741	1.5510602622526204e-08	0.0006574512183221	255-70-122-242	255-254-152-44
9742	6.826326964601256e-07	0.0046418009552595	255-232-213-56	255-26-209-210
9743	1.8412387983753445e-05	0.2379474554630183	255-232-213-56	255-70-122-242
9744	0.0007389952842124	0.0335228032335239	255-232-213-56	255-26-209-210
9745	0.005053532798793	0.0022471327808408	255-232-213-56	255-254-152-44
9746	0.269551590582222	0.0049360372792203	255-128-254-83	255-70-122-242
9747	1.1626958506575418e-13	8.445321165789892e-11	255-70-122-242	255-101-252-104
9748	7.388153998446169e-11	4.122639401841658e-08	255-70-122-242	255-101-252-104
9749	1.367158702653641e-07	0.0058236511051891	255-232-213-56	255-254-152-44
9750	1.1413171002441171e-08	0.0468441805535934	255-232-213-56	255-212-231-53
9751	2.968578044073669e-11	6.604156123965714e-12	255-24-215-202	255-101-252-104
9752	3.003541170159077e-10	2.0068040640060925e-07	255-232-213-56	255-70-122-242
9753	1.5993678906652036e-10	4.4110041590394656e-08	255-232-213-56	255-254-152-44
9754	3.0494243452606784e-16	1.3790153929769136e-14	255-24-215-202	255-212-231-53
9755	2.64266736063982e-12	0.0004331323066777	255-247-113-27	255-122-4-2
9756	1.5699017404480109e-15	3.1835097363636903e-08	255-24-215-202	255-122-4-2
9757	1.7642214285541088e-16	4.196943995994182e-11	255-24-215-202	255-122-4-2
9758	4.052546409933189e-08	5.706428756302288e-06	255-128-254-83	255-217-56-6
9759	3.0837908205697377e-21	3.832304188508238e-11	255-24-215-202	255-122-4-2
9760	3.913949836150044e-25	6.832451430602486e-16	255-70-122-242	255-122-4-2
9761	5.795984976764354e-13	1.5167357565278844e-05	255-24-215-202	255-212-231-53
9762	9.418625726931016e-18	1.1618504242159721e-15	255-70-122-242	255-101-252-104
9763	1.8104083901177017e-12	1.0044477733571696e-08	255-24-215-202	255-212-231-53
9764	2.215347932029012e-15	1.6566112249856585e-14	255-24-215-202	255-122-4-2
9765	2.3693249886676477e-12	4.100096151753582e-11	255-24-215-202	255-122-4-2
9766	2.527514320886738e-12	4.2512467485200024e-10	255-24-215-202	255-122-4-2
9767	0.0001103992803549	0.0761645222217496	255-53-243-148	255-122-4-2
9768	6.131270414907626e-09	3.9792861278072775e-09	255-24-215-202	255-122-4-2
9769	2.6763594960059105e-10	4.197331427926484e-12	255-24-215-202	255-122-4-2
9770	8.117075487963478e-08	3.5946105183458343e-08	255-24-215-202	255-122-4-2
9771	1.4105704840986976e-05	0.0001680990196345	255-128-254-83	255-212-231-53
9772	3.2409481866217244e-10	7.62050802464742e-08	255-24-215-202	255-212-231-53
9773	3.4889710674932053e-13	4.2350714665872825e-11	255-24-215-202	255-122-4-2
9774	1.0829860267620655e-09	2.802491429998429e-09	255-24-215-202	255-70-122-242
9775	8.242751419525434e-16	5.870746490424821e-14	255-24-215-202	255-122-4-2
9776	4.731222794745632e-11	1.7948199904059215e-09	255-24-215-202	255-122-4-2
9777	2.5315439889892166e-09	4.8752733827361436e-11	255-24-215-202	255-122-4-2
