label_id	Cardiovascular system	Midgut	Sensory Motile Cilia	Nervous System	Stem cells	Somatic musculature	Epidermis	Gland cells	Heme/chitin	Anterior nervous system	Enteric nervous system	zero	autofluorescence	most probable cluster
8244	1.6760530171864648e-10	3.682982401060828e-15	0.0788409108733033	0.9211563432171254	2.5254453557353536e-06	5.153882196801224e-16	1.5504105004514008e-11	2.2028105498403674e-07	3.734481381912144e-14	4.882672253865965e-19	9.693698036177369e-15	4.28646437730008e-107	0.0	Nervous System
8245	8.380287544421059e-11	1.7360563884790453e-15	0.018144411200355086	0.9818550484237173	5.380557457938726e-07	1.5213541586952474e-13	6.231435300441468e-10	1.594548155668869e-09	1.0105342863347158e-11	3.7554846647799876e-12	4.672550507250623e-12	2.2886546879890576e-96	0.0	Nervous System
8246	1.2282955720077426e-15	3.0154361177021003e-18	3.5326325962151798e-06	0.9999964653614707	5.754584886880028e-10	7.436379385140356e-21	2.901374317172881e-14	1.4302718988720235e-09	7.851043575412188e-14	3.023744740951835e-19	9.411665056418685e-14	1.2340368887478674e-116	0.0	Nervous System
8247	5.617070922353955e-18	2.8109030979935056e-20	0.00018545254241724077	0.999814543162847	4.292719300412724e-09	2.0268830820008983e-19	1.2934935104058086e-14	1.4596108785252095e-12	3.209553728665203e-14	3.295649137852647e-19	5.11940880630273e-13	5.281432438809442e-135	0.0	Nervous System
8248	1.490212914954949e-13	2.1033456492647908e-17	0.002000939467241026	0.9979990511772746	6.190270643654011e-09	1.4818313129243596e-16	1.0247227036242111e-13	3.0885979936851167e-09	1.1791088283492018e-14	1.688822537223146e-14	7.633534895816594e-11	1.9105356807536704e-104	0.0	Nervous System
8249	9.129608838165478e-11	1.6203323834599583e-16	0.02381611483034112	0.9761817233343487	2.0173533146860706e-06	7.261934494712442e-16	1.3198531838567544e-12	1.4438936301794268e-07	5.152351729967533e-16	2.871088876925821e-16	1.4976672346678534e-14	2.2205044505384745e-106	0.0	Nervous System
8250	7.540890778968918e-12	1.8839090265318587e-16	0.028812831560953257	0.9711871058913317	5.2626359589912704e-08	1.8919453930461923e-15	6.516301350416348e-13	9.442063803869698e-09	3.157296089189816e-14	8.411257433016804e-14	4.709814340012652e-10	7.725613024306284e-105	0.0	Nervous System
8251	6.212962190310847e-13	2.5208802291798422e-17	0.009255334825495242	0.9907446384944739	2.582753838044987e-08	1.2153782414622323e-16	5.790403626210913e-13	8.497117260212855e-10	5.077623825293668e-14	7.202967682412271e-15	1.5220578043391205e-12	1.4917415781000104e-110	0.0	Nervous System
8252	2.15672399682019e-13	4.774127869232006e-16	0.025797726648875474	0.9742021667335626	9.104510921962822e-08	1.151114142064538e-16	3.218963061937058e-13	1.5562439460244856e-08	4.499745250243986e-14	2.5461758484570977e-14	9.404854236201437e-12	2.7115423821094115e-99	0.0	Nervous System
8253	1.4716467189407452e-08	8.918834403701827e-14	0.009103795465536812	0.9908866053967028	9.092500573020514e-06	4.379209921911873e-13	7.089319667932469e-10	4.912112240353822e-07	2.0927083326270862e-15	9.656471837759896e-16	3.3868584788134025e-14	1.5274115209297773e-94	0.0	Nervous System
8254	2.6409123284542405e-09	3.5905087346722935e-11	0.15754263576413494	0.8421832617259097	1.816010592929538e-05	1.2363874403777466e-13	1.2002401013907936e-08	0.00025592654761122277	1.6504178257180996e-10	1.1603266585461381e-12	1.0108707412049782e-09	2.0168496849004363e-74	0.0	Nervous System
8255	6.621069557842074e-09	6.994671799548118e-11	0.11946806362904194	0.880305830590205	0.00012901137214051654	2.7506399218306064e-13	3.617295456093546e-08	9.701151313362017e-05	2.2868150620054455e-10	1.1107578127366077e-09	3.869179377904771e-08	8.37277366073985e-80	0.0	Nervous System
8256	2.6409123284542405e-09	3.5905087346722935e-11	0.15754263576413494	0.8421832617259097	1.816010592929538e-05	1.2363874403777466e-13	1.2002401013907936e-08	0.00025592654761122277	1.6504178257180996e-10	1.1603266585461381e-12	1.0108707412049782e-09	2.0168496849004363e-74	0.0	Nervous System
8257	7.908523539843561e-07	2.28533991419268e-08	0.4202504559345142	0.5775758004291492	0.0017010689047661032	1.8206715765907766e-11	2.9697315622846823e-06	0.0004686362988514696	8.212120833865136e-09	6.175363905352807e-11	2.467033225549145e-07	1.0904102144547492e-68	0.0	Nervous System
8258	1.0887206906306296e-05	2.2498987369471653e-06	0.6569115281144273	0.33541270604324785	0.002498068311924877	1.7249091963210287e-10	2.521926272738323e-06	0.005161826518465339	1.787069848622967e-09	3.4187445494372915e-10	2.0967858331966616e-07	1.0605457664369442e-43	0.0	Sensory Motile Cilia
8259	0.008158564142705224	0.0003397773971648175	0.16248923181985345	0.5247666134760944	0.09788717588168867	3.913134873086477e-05	0.027500670484962728	0.005018523808105362	0.10009690165960518	0.06710814082103454	0.006595269160054698	2.6753874209521367e-49	0.0	Nervous System
8260	0.8353167968420077	0.00011873847219056761	0.012694400212957957	0.0026925179945762405	0.07420908415606958	3.5058452879806446e-05	0.03950038223118209	0.0012529651804995359	0.03411857982206844	4.8268195681945493e-05	1.320843988606865e-05	2.1739939102890013e-50	0.0	Cardiovascular system
8261	0.005143044634725369	0.00012733933461866516	0.2869070531180539	0.03293153726258329	0.036465661924854474	0.0007195608914520292	0.0001759083148519773	0.6373184612753093	0.0001618781013767611	8.886833546164372e-07	4.866645881951974e-05	1.4940910412820563e-88	0.0	Gland cells
8262	0.0009850235556052615	1.3717596260655735e-06	0.7077031139968492	0.06932035209541423	0.08240898290196592	0.0003563947606829453	1.1008049769731536e-05	0.13900430233586594	0.00020830610747700823	2.1559765860464937e-09	1.1422807671037796e-06	1.6768038691416055e-112	0.0	Sensory Motile Cilia
8263	3.8583783209808296e-07	0.0011135645394600919	0.8651800648713226	0.12394584129492056	0.0035102418809841644	0.0021071703084911335	0.0003778473049502304	0.0001296602724477439	9.25825850685485e-06	1.4880061367845134e-15	0.0036259654310829867	3.799832563499655e-101	0.0	Sensory Motile Cilia
8264	5.786054172882624e-05	0.002519603714639714	0.13084831728207558	0.005222946017492096	0.08836741168205108	0.052058427002346946	0.0007226376347091392	0.6436748733282324	0.07645772917422732	4.949929981698739e-13	7.019362200187207e-05	1.2013998897169228e-85	0.0	Gland cells
8265	5.235957926447694e-05	0.027664478085941174	0.04496437928318771	0.0045852898625715795	0.020145330791091147	0.003758995062115685	0.009767053465174596	0.8555920654653664	0.03336355819946607	6.85776230206041e-11	0.0001064901372435322	1.3783809345320915e-74	0.0	Gland cells
8266	1.3054738840091164e-07	0.0003088519428394649	0.9045957187267398	0.08486544835142516	0.0010536343637762547	0.007077705520582546	0.0019873766621936527	1.4381922427609637e-06	5.02218941191849e-06	2.0299436209758225e-14	0.00010467350337982786	1.1219728016547646e-116	0.0	Sensory Motile Cilia
8267	3.84440702085071e-07	8.81567602473836e-06	0.7896113120784971	0.20680719138104953	1.372169444574685e-05	1.269728532777625e-05	0.0035458204847532673	2.0062195216560467e-09	3.535831160431706e-11	3.887171728988524e-15	5.491761815737081e-08	2.813415451061847e-138	2.110890578620774e-274	Sensory Motile Cilia
8268	1.696638728863299e-10	4.4151677347582555e-05	0.9784294518522203	0.016408874398928942	0.00010117858956489811	1.767868262181609e-06	0.0009859716151258302	0.00020337941380922043	0.0038235840721344864	3.4990012505124017e-08	1.605352930209877e-06	1.1623040982019595e-107	0.0	Sensory Motile Cilia
8269	0.032615206836004586	0.010402737620068206	0.22060912373238795	0.022328671660055244	0.0009163589232012367	0.0013960914371233038	0.00019328583772480908	0.707382600734157	0.0040923187336856315	5.393704669600198e-05	9.66743889589031e-06	1.5262935243260716e-17	0.0	Gland cells
8270	1.49757453773842e-11	1.6613675741758154e-07	0.9400889252679171	0.05768117508464753	7.096174483155766e-06	3.563092973202733e-08	4.613234851562948e-05	1.6393005322312787e-06	0.0021703962892330115	2.755628891527894e-07	4.158189119155687e-06	7.37373120116194e-141	5.471734114177989e-268	Sensory Motile Cilia
8271	1.9976086177210453e-07	0.091212996717434	0.003811281451774115	0.0003859140998656513	0.03433717581053555	6.798523538156497e-08	0.36402179919671024	1.842195134748577e-05	0.506146831694182	1.0610718418173131e-05	5.470061363561025e-05	4.7338666415382205e-83	0.0	Heme/chitin
8272	8.979205057865735e-11	4.0834565653541265e-06	0.9341505764314547	0.05600165017872286	0.00010222358775454119	2.7975056813839144e-06	0.0003884587741829616	3.587583983928082e-05	0.009311332642184013	1.7204528352577305e-08	2.984289294435664e-06	2.6215645705293448e-130	0.0	Sensory Motile Cilia
8273	0.01965731115977633	0.43363905104140776	0.010983908508309579	0.006436600275971124	0.1642448656823124	4.251490988000988e-06	0.02477064036623473	2.709953023288219e-05	0.3134214344795777	0.017105340623348897	0.009709496841793123	4.7351283018394297e-14	0.0	Midgut
8274	0.00012700397715036433	0.0007100852983545707	6.631834942737194e-05	3.478233408403751e-05	0.013802721350592078	6.637394791414408e-06	0.8137396303738411	0.003351876627419463	0.1681187986617732	4.21442242945146e-05	1.4082717726464324e-09	1.6569535835283811e-38	0.0	Epidermis
8275	1.4905041235521908e-13	2.1098370142882577e-17	0.0030659126510759753	0.99693016490727	3.922242493529679e-06	1.8299843808145966e-16	1.821340762907829e-10	1.654275668945346e-11	3.3265844064456075e-13	7.33827460949038e-16	1.1894081812765792e-15	2.2263905179341537e-148	1.6704489082351262e-284	Nervous System
8276	2.4613321328214482e-11	1.953901939327367e-12	0.00013662408276790048	0.9997796322545	8.373555572530789e-05	1.4045840074543473e-11	8.051231100325505e-09	7.157951266188508e-12	7.998111374642764e-12	2.0348893806754527e-18	6.666596892960411e-15	8.570785092627315e-104	0.0	Nervous System
8277	1.0964402183392206e-09	1.2509801001860039e-10	0.0004227744636212543	0.9990140311891504	0.0005620718284992531	9.771586862875517e-09	1.0979915869455675e-06	1.3505015651515957e-08	2.8940229470714274e-11	1.670934909565858e-17	6.129164323480705e-14	2.4090454107653928e-92	0.0	Nervous System
8278	8.806449053276393e-17	4.3968224198099355e-23	0.9390222257533855	0.06097776752132291	2.974055987807396e-09	2.751648730273227e-20	2.3607617092802316e-14	3.697517813559472e-09	5.369354911857587e-11	3.8538073581992687e-16	1.27462506543106e-16	9.195389929486719e-157	6.823510024669135e-284	Sensory Motile Cilia
8279	1.975060294145991e-22	2.6153514228847775e-26	0.9981844251242639	0.0018155748663770787	9.260521032907637e-12	2.9459952162583685e-24	2.048328083601187e-18	6.67402727324433e-16	9.780032438916327e-14	1.7085454737568365e-18	1.8742101225233997e-16	3.0025536199207987e-168	2.1793682280729653e-277	Sensory Motile Cilia
8280	1.0795968378660449e-15	5.815927624365499e-19	0.02583179504750904	0.9741681877135173	1.7228072718219393e-08	1.7724699492992956e-18	2.9980565519251883e-13	1.0583371893382147e-11	1.6127479955165285e-14	1.831267157645904e-17	7.33202682267929e-16	9.777171974402699e-119	0.0	Nervous System
8281	1.745817301491773e-13	1.1092787409317392e-17	0.15163602068119975	0.848363478115487	5.011071624479092e-07	8.164611762279101e-17	8.825512867039054e-11	9.651878664620887e-13	3.7177538545847166e-12	7.883689329345277e-16	3.0371550576733845e-12	4.748372205534339e-118	0.0	Nervous System
8282	1.7729074562148425e-17	2.8916073249693308e-21	0.17366151027616383	0.8263384785470552	1.0821444797842368e-08	1.164925296418283e-19	4.979895065994176e-13	2.5395213139133718e-12	3.494022410045422e-10	2.8875775330819636e-12	8.783229676559848e-15	5.277135259059672e-131	0.0	Nervous System
8283	3.6049475406953473e-09	7.923300434184146e-11	0.1617000702658676	0.838290573940597	9.325900010551017e-06	1.5480936551970286e-13	1.627479496720971e-08	9.91867742203438e-09	8.155802331831785e-12	1.4427629881775927e-12	6.1184332630460536e-12	5.205159813410028e-78	0.0	Nervous System
8284	2.211761315231037e-15	1.3218296047512062e-18	0.17393713455795656	0.8260628262706613	3.821188273938188e-08	8.035901982913177e-18	2.191962885533532e-11	6.755150589315917e-14	9.32314748564548e-10	5.194722586973522e-12	4.530359541421386e-16	7.185374799606542e-107	0.0	Nervous System
8285	8.030486803488333e-14	4.08584087191363e-16	0.032831926601723294	0.9671535433552568	1.6672130834197586e-06	6.708615339342895e-17	4.2077661381408665e-09	1.2058223671610214e-05	7.933079057478762e-07	4.438222732562008e-09	2.652289648830674e-09	2.177339814809876e-98	0.0	Nervous System
8286	1.2575770924322372e-12	4.027835157997798e-14	0.9589121549571448	0.04108496259203089	2.83029827232588e-06	7.687335115521638e-16	7.126478265923801e-09	1.6470197193249978e-09	4.333033410858656e-08	4.7414946571237334e-11	6.173255769194378e-15	2.9172681083499947e-83	0.0	Sensory Motile Cilia
8287	1.5861052289923891e-10	1.4604157069541628e-12	0.8451601348101566	0.15481913027520777	1.96079713127876e-05	3.203174032246937e-14	4.1379016089598785e-07	5.806633887942417e-09	7.071003809179848e-07	8.589525560343172e-11	1.4874913690523806e-13	3.1417039165160827e-84	0.0	Sensory Motile Cilia
8288	1.2439921946418386e-13	1.7881963050936694e-15	0.15857062563711138	0.8414293145268867	2.3844448212585542e-08	2.630554294730007e-16	6.668430419675053e-14	3.5239973688801394e-08	4.3781576986123386e-10	2.246954139078942e-10	8.887561382938446e-11	8.87129646543713e-107	0.0	Nervous System
8289	2.3839921739094037e-11	4.0036668777896095e-12	0.8871759252797393	0.11281355032044914	1.0207212728704205e-05	1.4630122260017958e-13	1.3218573785952965e-08	6.873870128239185e-09	2.9687587126269975e-07	1.8794436129707517e-10	2.8335102160570925e-12	6.437470042660095e-73	0.0	Sensory Motile Cilia
8290	2.344249077679993e-12	2.8331989159860735e-15	0.8499402228974668	0.1500560030484064	3.4979245416766963e-06	3.689934843090471e-16	1.1417125081552727e-08	3.5823515053667505e-09	2.6112682894853676e-07	9.21253078898186e-13	1.0743079044920064e-14	1.957881621578912e-95	0.0	Sensory Motile Cilia
8291	2.6397166970515807e-09	4.0027528465398984e-11	0.17271385567806252	0.8269779131625774	0.00017891828748212965	9.028987869181947e-13	9.72041125283781e-06	5.667190980077807e-05	5.958807838516266e-05	1.5232979562104687e-06	1.8064938359966829e-06	1.1845697534291459e-74	0.0	Nervous System
8292	2.3239827337848205e-10	8.714193966984443e-11	0.965641960026804	0.03434545865603236	1.157471483991699e-05	1.761224407356966e-12	1.0404400575361887e-07	4.832951531064294e-08	8.538319578028806e-07	7.434312696011525e-11	1.2001352268020885e-12	1.4805715808780118e-60	0.0	Sensory Motile Cilia
8293	1.903983733362461e-12	3.618360728498046e-15	0.13837684323510852	0.8616228914786113	1.2481596581516394e-07	1.121444938410333e-15	3.550532689984491e-13	1.3929581738397425e-07	6.190499249486043e-14	5.5910656037176484e-14	1.1721154686434837e-09	2.0724307870986395e-99	0.0	Nervous System
8294	1.4821769363213634e-06	3.2212381548820594e-09	0.18897642294290157	0.7741580302008481	0.0011424748304976412	1.2735268072590002e-10	3.0755461644127046e-05	0.030011239365614898	0.005654549124601659	2.58320282398249e-07	2.4784228082321637e-05	2.0145214485946057e-56	0.0	Nervous System
8295	3.055061689448987e-13	6.641811862423843e-16	0.0373086472571667	0.9626913214055004	2.462973565776119e-08	1.716253615459162e-16	6.938610107006118e-14	6.5472763950825745e-09	4.285458055337979e-15	1.1742055016704364e-12	1.5876661009418943e-10	3.524734102241008e-99	0.0	Nervous System
8296	1.9472376768558595e-06	7.24212608296356e-08	0.9229215284083617	0.07611121986684877	0.00024261493192969676	1.4792666000041349e-08	3.563650980926798e-07	0.0007175649192554502	4.438016791074046e-06	1.4703951301768891e-08	2.2833616020593156e-07	1.1860831775830638e-50	0.0	Sensory Motile Cilia
8297	3.067406873159167e-08	1.5152143501302217e-10	0.5421565961604684	0.4577278277971431	6.296341412601592e-05	2.3445204008898565e-12	4.298862528934246e-09	5.257574538467843e-05	8.154991030227459e-11	4.589747848134202e-12	1.6699409414204225e-09	1.208701450718379e-67	0.0	Sensory Motile Cilia
8298	0.3020449438971784	0.0009226151039374176	0.03091229267715596	0.0008667915876757964	0.1116063731050047	0.0022286819791826756	0.024034433245083607	0.16784780777910802	0.3595302234999467	4.0897612483749885e-06	1.7473644782903405e-06	2.744709812035785e-36	0.0	Heme/chitin
8299	1.6733288520761607e-05	3.865065803967824e-07	0.7675239899688707	0.2286629045790895	0.0008662303091624948	2.226105589145483e-09	8.511377763990997e-06	0.0029211213160998803	1.3080603220699719e-08	7.138921400974761e-11	1.0727581440126713e-07	2.0586023698118622e-48	0.0	Sensory Motile Cilia
8300	2.011325584225278e-05	3.019186751673262e-07	0.44669389190556974	0.5520813937127709	0.0008071330684675976	3.9789335135349236e-10	2.5786740453139872e-06	0.0003945503679107693	4.536667703966274e-09	1.6576540567963454e-10	3.199639173909178e-08	3.200238307141287e-48	0.0	Nervous System
8301	0.7491321315549957	0.03808497968928974	0.0020936272525796766	0.0003277587686048286	0.14669741966379787	0.022063153075637776	0.019564365061714058	0.0021396173359946404	0.01964713066158207	0.00024748378835393276	2.3331474496166135e-06	1.2942073040264693e-36	0.0	Cardiovascular system
8302	0.04361306422283405	0.16941644534242886	0.0018416421561444662	0.0008351800047826149	0.05277801804899938	3.0972813932467216e-05	0.007226056632765789	0.3706472189655742	0.3534587612472796	4.758500863423328e-05	0.0001050555566184314	5.8836194193658955e-15	0.0	Gland cells
8303	9.409259665088424e-05	4.5949772130776715e-06	0.6257301764317805	0.09219037134395258	0.00985976355013546	4.708495925346837e-05	2.6213477922254505e-06	0.2715998991904036	0.00010428262614460299	1.0640995275305763e-08	0.00036710233567819125	5.308993107637015e-104	0.0	Sensory Motile Cilia
8304	9.745217648423418e-07	6.571410774064002e-05	0.3169577304810326	0.019599397645725533	0.0028209998376888443	0.31565399530620253	8.659525526848099e-05	0.33466019000698666	0.010016966649659537	8.835170102116227e-13	0.0001374361870468013	1.2536949804851872e-93	0.0	Gland cells
8305	0.15517727778573778	0.0402971190315648	0.34336490828874966	0.01086664753448916	0.002640681240263675	0.08016842906065143	0.004980377241298418	0.3300199384044447	0.03246285356083012	4.533198498616278e-06	1.723465347164202e-05	6.043696490321664e-59	0.0	Sensory Motile Cilia
8306	1.6483821384674222e-07	2.870458258467416e-05	0.10317484421173159	0.010411872280138595	0.0010451661218108207	0.8846878424327373	0.0006397310120570712	3.006415699350694e-07	5.468431381433298e-07	1.5671342847616182e-15	1.082703601622797e-05	9.148235296524899e-118	0.0	Somatic musculature
8307	1.3950513331439956e-08	0.001013484245175405	0.9083139869209917	0.0048263652024833625	0.00041894780048050244	7.389371125100406e-06	0.002903600152077362	0.01448973447078648	0.06801183930795214	2.2632041289379414e-10	1.4638352094339542e-05	1.1078052830752732e-96	0.0	Sensory Motile Cilia
8308	9.06365938669334e-12	8.908882807349413e-07	0.9909726322111184	0.007635731077917862	6.426920784243275e-06	1.351687180400921e-08	0.0002244867178728858	1.7299640990718365e-06	0.0011580201560108193	1.7174559009623337e-10	6.836623505927477e-08	1.4955255435947202e-140	1.1220848235795834e-276	Sensory Motile Cilia
8309	8.515487460704985e-12	6.710301779144058e-08	0.9974560392987724	0.002038237724034979	3.253897171454534e-06	1.5176464890263854e-09	0.00015962660739769272	1.2249253493236514e-06	0.00034154887592769773	2.6665988698425065e-11	1.5500560892921753e-11	1.0921599043882261e-146	8.015396320041498e-265	Sensory Motile Cilia
8310	3.83284101695839e-08	0.13043324663013794	0.0018743321645113573	0.00023798370760286607	0.02031333405467443	9.300500458760869e-09	0.3251402889893947	0.00020265931014594368	0.52177178718534	1.797205702456521e-05	8.348272257499049e-06	2.9118092680955477e-66	0.0	Heme/chitin
8311	6.056670323410922e-12	3.619935715189069e-07	0.9963780907238391	0.0031246577113708345	4.03700410375088e-06	8.356894383453429e-10	0.0002881203063788721	4.826514065106881e-06	0.00019990478490321403	2.275461804138349e-12	1.177460455445535e-10	4.857249123121913e-131	0.0	Sensory Motile Cilia
8312	2.6893123037494383e-10	1.103161814509265e-05	0.9934457456073009	0.0009618137974635912	1.6540228749739332e-05	3.040051808464159e-08	0.003149285461627324	0.00025801120138504476	0.0021575413585354325	1.8408779584810503e-11	3.8934765305771526e-11	3.7977061792557316e-102	0.0	Sensory Motile Cilia
8313	1.9585875806216853e-12	3.850480891790359e-08	0.9499054940845988	0.050059217157352044	7.758745385719216e-06	3.423632839889414e-11	1.8278398523291075e-05	9.176423283580998e-06	3.223091997719378e-08	3.735211769285785e-14	4.418895229015281e-09	2.444191950409725e-148	1.7938002563612034e-266	Sensory Motile Cilia
8314	4.04176971202691e-08	0.0005233264815194617	0.9789731264639664	0.0017184552520435486	0.0003207227528261399	2.2412641282597786e-06	0.005945869780076625	0.006351672524294236	0.006164544435273922	2.2934376437624955e-10	3.9883058293383795e-10	8.422551730187486e-85	0.0	Sensory Motile Cilia
8315	0.0013030360050427473	0.12623849332321066	0.42069658177448643	0.004172224266202452	0.002498761596505827	0.0021012792073728734	0.04310965114607018	0.37938958786952753	0.020487323740015856	4.189685573701078e-07	2.6421030080753846e-06	4.507404329559577e-59	0.0	Sensory Motile Cilia
8316	0.007228931423444463	0.0024791498942271515	0.4292848850415661	0.015616174863651543	0.01302463136463119	0.0008815598788039368	0.0006764756269818599	0.5270003634145506	0.0037135330005693954	1.6406163329721397e-06	9.265487524082034e-05	6.432066539977043e-87	0.0	Gland cells
8317	6.7568608066246e-05	6.2075746177163995e-06	0.13901197460172438	0.8371027348630019	0.013936085970259833	8.735917318264288e-09	0.007677911217288547	0.0021929921808030383	4.511299839797891e-06	2.0405902768845707e-12	4.946440569440279e-09	1.1063511716553037e-121	0.0	Nervous System
8318	8.177568369414937e-13	8.435953175046269e-14	0.0004332087468479115	0.0003351630122718653	4.732421802012533e-06	9.694311355040474e-14	0.9992214124482557	4.6673917858479297e-07	5.0166305948698615e-06	5.0034695411934055e-14	1.2597344025780387e-22	8.159531181046548e-125	0.0	Epidermis
8319	2.4448354161246777e-12	6.227039841813991e-11	0.0008302669416140395	1.6163537391735116e-05	0.0018528332207186668	2.8501570224305706e-12	0.002159480598187301	3.939450163901356e-06	0.9951373161843268	1.2362606289186645e-14	1.9821946542076018e-14	1.5515132107072023e-91	0.0	Heme/chitin
8320	1.5954199218131828e-08	2.1097301809972503e-12	0.0005271144043411624	0.0002174780243994083	0.0003067480515308239	2.2633830775100196e-10	0.9972043229048954	2.4505333676201146e-06	0.0017418698988179103	4.555513665990651e-16	2.1678431347902807e-17	6.470242915983705e-97	0.0	Epidermis
8321	6.469057766689186e-10	3.716723277734965e-13	0.433005336500658	0.0002453054389549773	0.002519586195348995	6.542778533430906e-13	0.363309197023515	1.0611265339036518e-05	0.20090996292816912	2.7536061140955663e-15	8.042935498558085e-14	3.2114632996450934e-118	0.0	Sensory Motile Cilia
8322	8.301754243752006e-16	2.858690313066168e-16	0.9992096687001899	0.0007900019978288889	1.5755984238470238e-07	3.1230023605408025e-16	1.524151153682528e-11	1.5311015443391267e-07	1.7181092462747092e-08	3.3653255593153204e-18	1.435648948641289e-09	2.8778397889763414e-114	0.0	Sensory Motile Cilia
8323	4.2974592702673186e-21	1.4143098977883877e-17	0.9986255381913295	0.0013622009403255195	5.621091951241532e-06	8.467735280233857e-18	2.2255841691299595e-12	1.7618543640732818e-09	6.638012282985418e-06	2.6784204237484276e-19	3.0897415574488596e-14	9.364938208834393e-134	0.0	Sensory Motile Cilia
8324	3.1548690630791304e-24	4.857272731516306e-21	0.999476542505035	0.0005234320649250458	2.2770209723792153e-08	1.0151164011119716e-20	1.0133213282688054e-14	5.3989261353948334e-11	2.605525842751394e-09	2.7715625852263035e-21	3.051057730076106e-13	4.839722423372152e-147	3.6312178717795695e-283	Sensory Motile Cilia
8325	3.433371835002363e-21	3.449456334134665e-21	0.9992022996952659	0.0007976543277321301	2.9102427825645817e-08	1.731095697908394e-20	1.4560032214874507e-13	1.2861015548185688e-14	1.6874415666190082e-08	9.305583329179929e-17	4.131630618288553e-18	2.9001665128352724e-147	2.175979436689747e-283	Sensory Motile Cilia
8326	1.5580072239057234e-06	3.1865171588127235e-08	0.33305938618940883	0.39792564266167463	0.018921699321716487	1.85070474029754e-07	0.0006806385263806375	3.047280808815145e-11	0.18051330986516864	0.06889754734143345	1.1208748538795312e-09	1.0904346798701115e-66	0.0	Nervous System
8327	1.2307803892941981e-18	1.7435927181896827e-21	0.9991934212387185	0.00080657717192705	1.1955669821244358e-09	1.649050409882214e-20	2.340720454780645e-13	1.114730982856619e-13	3.9344171813499873e-10	2.229692614035321e-16	1.4357053931793763e-16	4.868006081718322e-137	0.0	Sensory Motile Cilia
8328	3.328982087657106e-13	4.4459804126192946e-18	0.917570348605198	0.08242598199920188	2.5019177429030446e-06	9.42940764940861e-17	3.308817868439339e-11	1.2612302791205883e-11	1.1674318213641856e-06	9.324101325782454e-17	2.124392896726719e-15	2.9223885479383116e-122	0.0	Sensory Motile Cilia
8329	1.335096634165704e-08	5.404888587318075e-10	0.04759323709202743	0.07208869138512948	0.005722520001237054	2.0448161188800235e-07	0.8289136856806418	2.0222862058459148e-13	0.04268674745592129	0.002994900000612901	1.1160556796009173e-11	1.355058009428448e-114	0.0	Epidermis
8330	9.598505232145751e-15	4.848597860761499e-18	0.9905827302304442	0.009416039866811197	4.530387090873965e-07	9.803568341539763e-18	7.234996044508468e-11	8.25581549289236e-12	7.767834193032136e-07	8.461488270947673e-16	1.2241187599322178e-17	3.201508103655326e-113	0.0	Sensory Motile Cilia
8331	5.006542614278016e-12	4.618822001304324e-15	0.9494395134870689	0.05053807181240184	5.431983491547225e-06	6.28539423816091e-16	2.796914256296418e-08	1.4091657907094856e-05	2.863082016689849e-06	2.0780130879511497e-13	2.751768857462096e-12	1.0410740797372843e-90	0.0	Sensory Motile Cilia
8332	1.7331016400574075e-13	1.4718816422599573e-16	0.9901873527166258	0.009812007199362595	5.495002699716373e-07	2.7302395258927832e-17	6.858661322741782e-10	4.782769971292525e-10	8.941942175382319e-08	3.3534919406049136e-15	7.041453639806979e-17	7.172805002160745e-101	0.0	Sensory Motile Cilia
8333	1.9280149800033668e-12	3.395952062367386e-15	0.9705640867075723	0.029432819613811334	2.7737776278268844e-06	3.756344680800453e-16	1.124003897027931e-08	3.9921476280269465e-09	3.046667469549977e-07	1.211307908769298e-13	2.1009324669923624e-15	7.571859663940124e-95	0.0	Sensory Motile Cilia
8334	2.6196001606962076e-05	5.547302651118361e-08	0.3172955277653696	0.5813515772468788	0.0039992979216781615	1.6573712967380048e-09	1.3924133539954588e-05	9.798576317856439e-05	0.09718988974818364	1.1060002156886025e-07	2.543368914507115e-05	8.738238992293546e-49	0.0	Nervous System
8335	0.012378438974564303	6.833984923124132e-05	0.005169277250653585	0.03105098462331056	0.014678017689489939	9.04703114829666e-07	0.014808098450978911	1.8819740769822013e-06	0.9217468298175392	9.721839448473438e-05	8.272555863436033e-09	1.5288715138361811e-30	0.0	Heme/chitin
8336	0.008400014309665547	0.018717779606768264	0.004529290753133475	0.0009661368652760753	0.015232185384511229	1.8037129312062269e-06	0.004225043090135143	0.6955100098666243	0.252217872934905	2.5072462001657474e-05	0.0001747900478108055	9.662371653871485e-10	0.0	Gland cells
8337	0.03928575710726318	0.00010609849304632657	0.00021074464434401064	2.2021032379963194e-05	0.0024449994755148773	0.955847600305294	0.0006508209179658611	0.0005199891680319266	0.0009084181295079068	3.5507231272681303e-06	3.5244495326851898e-12	6.725832283660134e-78	0.0	Somatic musculature
8338	0.226594536760678	2.2912802018597787e-09	2.0213614012157807e-06	1.5051544904624733e-05	0.37103630499142204	0.017031564958853943	0.38531858591358087	1.994211722712257e-10	1.931978389037269e-06	6.890609991494278e-14	6.427265475077804e-19	1.0982014337786478e-105	0.0	Epidermis
8339	0.05756549430681273	0.03547111894530301	0.01263721222678502	0.0011821316137505576	0.069205170664729	0.0002550220005209114	0.00546532054418919	0.011270401642857584	0.8069366122552742	6.543551794168201e-06	4.972247983689123e-06	2.529931782945189e-37	0.0	Heme/chitin
