label_id	Cardiovascular system	Midgut	Motile cilia	Central nervous system	Stem cells	Somatic musculature	Developing neurons	Epidermis	Gland cells	Heme/chitin	Anterior nervous system	Glia	Macrophage	Enteric nervous system	Adult eye	zero	autofluorescence	most probable cluster
8202	8.103396195236831e-17	8.784613991312344e-18	1.493028247035978e-07	0.999995031367876	1.5531287224475e-11	8.702827608024925e-21	4.648967567405724e-06	7.10274383305735e-17	9.412206002801447e-13	2.17042628170058e-15	1.6908642102983414e-07	1.1273824639323697e-14	7.33328739342836e-18	1.2588245899935664e-09	2.2490759177890614e-18	9.03856420314775e-30	0.0	Central nervous system
8295	1.7049819375650344e-13	2.9592685369976976e-14	0.001500751915455772	0.9955118586868341	1.7129807170529957e-09	6.3688755251536285e-18	0.0029862438561390993	1.0805682895172598e-13	1.538741409646476e-09	8.864843583078655e-12	1.0961128555637783e-06	4.6401377665658e-13	1.4376542064702593e-13	4.6167134229281207e-08	7.799052634290943e-14	5.8246378351856e-19	0.0	Central nervous system
8423	0.0007409158190964898	5.428008889193577e-06	0.24216595908115215	0.4776345032737093	0.035329611974717595	2.8911827132292244e-10	0.1661841708500332	0.001353336206582934	0.0045864969203994466	0.06981024493773066	2.6511019093238984e-05	8.16084763280321e-05	0.0016239673161735136	0.00045719819898988313	2.019900813784588e-08	2.742897771857798e-08	0.0	Central nervous system
8431	1.200618645243997e-06	2.9433036298280288e-08	0.007222847760670907	0.9897160348327322	8.154119649596163e-05	1.9023535673602008e-10	0.002926842285887847	1.8164060416375855e-07	8.603212272950654e-06	6.889763157385633e-06	8.94669306491065e-06	2.234832268522855e-09	1.3540642636823699e-05	1.3336821177650041e-05	2.6553514383305735e-09	1.9198613540611964e-11	0.0	Central nervous system
8433	3.299908877754572e-08	4.291467050243009e-12	0.0004726859904835655	0.97525453840896	3.080802664939186e-07	7.247651955792796e-15	0.018929331155895963	1.7349462744693605e-10	1.6037770134152253e-07	8.086855666494247e-09	7.060870781816134e-06	0.005335256020660092	2.049665281311642e-10	6.17619192923281e-07	7.353119433779098e-12	3.593346630879477e-16	0.0	Central nervous system
8434	1.3259733058851365e-09	1.8720211975128622e-10	0.0021444161730186204	0.996748070738628	1.2701440515911833e-07	3.4133680622549017e-15	0.0011067480851039665	3.7837604476231436e-10	2.6969414850760947e-07	5.573949753396077e-09	2.0770395740001374e-07	3.409625331774944e-11	2.2725264418878446e-09	1.5079639611825803e-07	2.2108480152569102e-11	1.063458913805202e-13	0.0	Central nervous system
8435	1.0482257735831421e-08	1.9422505832209544e-12	0.000717681020557497	0.9983388483443663	7.906337139163584e-08	1.212274266911914e-14	0.0009432073403222049	1.9579273384204168e-11	1.4057739887851612e-09	1.8837499689532566e-09	1.638839442141155e-07	1.512010927129601e-11	2.980838100861166e-10	6.240713019944448e-09	2.0567999251325223e-13	8.563870587626478e-16	0.0	Central nervous system
8440	3.439825732499538e-09	7.821811567273558e-11	0.011088540865410002	0.984620736820622	5.374687728331369e-07	1.1183694916856858e-14	0.004289165489857452	1.7682789907170097e-09	2.4969219001161003e-07	8.895560213111554e-08	2.179365430597297e-07	2.1197723701572337e-11	5.132432015115425e-09	4.523246296248373e-07	6.014297842258188e-12	3.947594365395549e-13	0.0	Central nervous system
8443	4.2047363487760514e-08	7.087303416696083e-08	0.28201941622519777	0.7022461524720489	3.6100530748816787e-05	7.39158210839904e-13	0.015472641011065992	9.286152357084805e-08	0.0001481120744572655	1.2915688010580725e-05	2.550750908189494e-05	8.351392523798004e-09	3.257035356466106e-07	3.7799506172150345e-05	8.129813805467179e-07	2.1642476338403442e-09	0.0	Central nervous system
8486	2.977405851338053e-06	7.702427065486252e-06	0.48772842779719505	0.45712412340722836	0.0009315854490177775	3.1966040375644505e-12	0.053269104816699546	3.4237922938507376e-05	0.0008088256969011732	3.885198596717001e-05	1.5369313891378345e-05	1.3228893128278403e-07	1.3661902302770245e-06	3.728012506079402e-05	1.2051616916142497e-09	1.3964663561166042e-08	0.0	Motile cilia
8509	1.252242007533777e-09	1.930201333334554e-11	0.0019229333712180018	0.996987560011149	2.532949573119974e-07	4.2988209242555935e-15	0.001082299245651303	1.574263548040201e-10	2.568559694259632e-07	2.8252325490006106e-08	6.282287343811513e-06	3.223943306412288e-11	6.494567890925418e-09	3.7868597559841874e-07	3.952705075874231e-11	1.0093319459850496e-13	0.0	Central nervous system
8553	4.26851285378686e-08	1.0125889273442516e-07	0.09577351716197768	0.7624399111128981	0.00019165690885174116	1.5651375463932138e-12	0.14089733216055259	2.5785289422032054e-06	0.0005330671118961513	5.9615477700386854e-05	2.4816462996829224e-05	5.302093975575142e-09	9.791894130872176e-06	6.750924053544796e-05	4.587415252746546e-08	8.817685335388506e-09	0.0	Central nervous system
8559	0.020012801848760944	0.00020541132389054897	0.046332621226809964	0.18289417408919	0.04272755266695004	0.0002217667296294803	0.6879682188405515	0.000357849971788064	0.018097755114596187	0.0009590355496291153	1.5202109605536339e-06	8.298479027757074e-07	0.0001317243472683756	8.873374142938886e-05	4.490640068477011e-09	3.0801266163008336e-15	0.0	Developing neurons
8639	1.0219407551122605e-08	7.001405033984094e-10	0.0011298574534924044	0.9828500390883607	0.0001057014485167131	5.643425955483259e-13	0.01578176217579596	5.283709095742504e-07	0.00011647009591446272	5.955958806618457e-06	4.970398018863951e-06	1.1573979937739843e-08	6.561160785486282e-07	4.034815474317513e-06	1.580607762789898e-09	3.931556902684902e-12	0.0	Central nervous system
8649	8.295737134828987e-11	1.6996341176522023e-11	0.05498179928516551	0.7572351017940417	7.46579887016508e-07	2.47473044152624e-16	0.1877811234102358	1.089142343636635e-10	2.477765036123478e-07	6.964772570920388e-07	2.8075296535877667e-07	3.576969671618979e-09	6.52949840883071e-12	1.315594755639603e-10	1.705488747055107e-14	1.642680809472689e-17	0.0	Central nervous system
8660	2.2133613284427867e-08	6.732347327658262e-10	0.006251241649038009	0.9814459003401171	1.9145746520588334e-06	1.518708822052107e-13	0.012293878915825535	1.915823206436471e-07	1.2416634984565648e-06	4.56654764074604e-07	3.7776337838055557e-06	1.1254851563032652e-10	3.570688751078243e-07	1.0169423993941949e-06	3.757692143638607e-11	1.7600496500477605e-11	0.0	Central nervous system
