label_id	clusters	morphologyColourScheme
18395	9	255-0-76-255
21775	9	255-0-76-255
23999	5	255-181-131-84
24153	5	255-181-131-84
24356	4	255-254-141-100
23102	9	255-0-76-255
23066	9	255-0-76-255
23743	8	255-222-69-200
23090	8	255-222-69-200
24190	4	255-254-141-100
23880	8	255-222-69-200
23898	8	255-222-69-200
23644	8	255-222-69-200
24243	7	255-98-132-2
23770	8	255-222-69-200
23777	0	255-255-0-73
24101	8	255-222-69-200
24908	5	255-181-131-84
24909	5	255-181-131-84
24910	5	255-181-131-84
24264	8	255-222-69-200
24570	10	255-114-16-255
24911	5	255-181-131-84
24421	5	255-181-131-84
24572	10	255-114-16-255
24903	5	255-181-131-84
24736	5	255-181-131-84
24732	8	255-222-69-200
24916	5	255-181-131-84
21039	9	255-0-76-255
24569	7	255-98-132-2
24917	7	255-98-132-2
24270	9	255-0-76-255
22864	9	255-0-76-255
21104	9	255-0-76-255
24098	7	255-98-132-2
24754	5	255-181-131-84
24755	7	255-98-132-2
24595	10	255-114-16-255
24756	5	255-181-131-84
24116	8	255-222-69-200
24918	5	255-181-131-84
24930	5	255-181-131-84
24596	5	255-181-131-84
24576	5	255-181-131-84
24933	5	255-181-131-84
24758	5	255-181-131-84
24597	7	255-98-132-2
24759	7	255-98-132-2
24577	10	255-114-16-255
24919	5	255-181-131-84
24920	5	255-181-131-84
24598	5	255-181-131-84
24579	5	255-181-131-84
24760	2	255-7-197-226
24599	5	255-181-131-84
24935	5	255-181-131-84
24742	5	255-181-131-84
24936	5	255-181-131-84
25260	2	255-7-197-226
24600	5	255-181-131-84
24580	10	255-114-16-255
24922	5	255-181-131-84
24434	5	255-181-131-84
24921	2	255-7-197-226
24581	5	255-181-131-84
24743	2	255-7-197-226
24582	5	255-181-131-84
24923	2	255-7-197-226
24761	2	255-7-197-226
24601	2	255-7-197-226
24583	2	255-7-197-226
24602	2	255-7-197-226
24762	5	255-181-131-84
24584	3	255-98-0-122
22294	9	255-0-76-255
24426	9	255-0-76-255
24746	9	255-0-76-255
24456	9	255-0-76-255
24586	9	255-0-76-255
24606	7	255-98-132-2
24769	7	255-98-132-2
24439	7	255-98-132-2
24771	7	255-98-132-2
24611	7	255-98-132-2
24609	7	255-98-132-2
24442	9	255-0-76-255
24284	8	255-222-69-200
24776	5	255-181-131-84
24302	4	255-254-141-100
24957	5	255-181-131-84
24615	5	255-181-131-84
24797	5	255-181-131-84
24798	1	255-147-172-58
24631	10	255-114-16-255
24777	5	255-181-131-84
24944	5	255-181-131-84
24469	5	255-181-131-84
24778	8	255-222-69-200
24799	10	255-114-16-255
24934	10	255-114-16-255
24801	5	255-181-131-84
24959	5	255-181-131-84
24634	5	255-181-131-84
24804	2	255-7-197-226
24446	7	255-98-132-2
24616	2	255-7-197-226
24805	10	255-114-16-255
24617	3	255-98-0-122
24808	10	255-114-16-255
24311	10	255-114-16-255
24333	4	255-254-141-100
23838	4	255-254-141-100
24457	3	255-98-0-122
24613	8	255-222-69-200
24815	8	255-222-69-200
23856	8	255-222-69-200
24973	6	255-209-164-255
23840	9	255-0-76-255
20285	9	255-0-76-255
24481	9	255-0-76-255
24802	5	255-181-131-84
25500	2	255-7-197-226
24803	5	255-181-131-84
24960	2	255-7-197-226
23843	4	255-254-141-100
24665	4	255-254-141-100
24509	4	255-254-141-100
24681	8	255-222-69-200
24670	6	255-209-164-255
23885	4	255-254-141-100
24064	6	255-209-164-255
24851	10	255-114-16-255
24525	5	255-181-131-84
20089	9	255-0-76-255
19506	9	255-0-76-255
24205	8	255-222-69-200
24530	8	255-222-69-200
23873	9	255-0-76-255
17404	9	255-0-76-255
24386	6	255-209-164-255
24237	8	255-222-69-200
25059	4	255-254-141-100
25063	8	255-222-69-200
25216	4	255-254-141-100
25228	5	255-181-131-84
24907	8	255-222-69-200
25229	5	255-181-131-84
25231	10	255-114-16-255
25410	10	255-114-16-255
25233	5	255-181-131-84
25234	5	255-181-131-84
25247	2	255-7-197-226
25411	7	255-98-132-2
24913	7	255-98-132-2
25060	3	255-98-0-122
25235	2	255-7-197-226
25085	10	255-114-16-255
23346	9	255-0-76-255
25062	5	255-181-131-84
25073	5	255-181-131-84
25237	5	255-181-131-84
25221	5	255-181-131-84
25222	5	255-181-131-84
25075	5	255-181-131-84
24915	10	255-114-16-255
25064	5	255-181-131-84
24904	10	255-114-16-255
25223	7	255-98-132-2
25412	5	255-181-131-84
25238	5	255-181-131-84
25065	5	255-181-131-84
25406	7	255-98-132-2
24271	7	255-98-132-2
25224	5	255-181-131-84
25240	5	255-181-131-84
25239	7	255-98-132-2
25078	10	255-114-16-255
22145	9	255-0-76-255
24747	6	255-209-164-255
24753	4	255-254-141-100
25254	8	255-222-69-200
25253	5	255-181-131-84
25095	5	255-181-131-84
25255	7	255-98-132-2
25243	4	255-254-141-100
25079	5	255-181-131-84
25437	5	255-181-131-84
25257	5	255-181-131-84
25420	2	255-7-197-226
25244	10	255-114-16-255
25096	5	255-181-131-84
25438	5	255-181-131-84
25080	5	255-181-131-84
25439	2	255-7-197-226
25081	10	255-114-16-255
25422	1	255-147-172-58
25258	2	255-7-197-226
25440	2	255-7-197-226
25083	2	255-7-197-226
25245	2	255-7-197-226
25259	2	255-7-197-226
25246	10	255-114-16-255
25084	5	255-181-131-84
25086	2	255-7-197-226
25088	2	255-7-197-226
25262	1	255-147-172-58
25101	2	255-7-197-226
25087	2	255-7-197-226
25263	2	255-7-197-226
25100	2	255-7-197-226
25424	5	255-181-131-84
25089	1	255-147-172-58
25261	2	255-7-197-226
22809	9	255-0-76-255
25428	6	255-209-164-255
25430	9	255-0-76-255
24767	9	255-0-76-255
24318	9	255-0-76-255
25093	9	255-0-76-255
24751	9	255-0-76-255
23976	9	255-0-76-255
25434	3	255-98-0-122
24590	8	255-222-69-200
24612	8	255-222-69-200
24816	8	255-222-69-200
25094	8	255-222-69-200
25456	2	255-7-197-226
25271	10	255-114-16-255
25124	10	255-114-16-255
25125	2	255-7-197-226
25457	5	255-181-131-84
25126	2	255-7-197-226
25272	10	255-114-16-255
25273	2	255-7-197-226
24943	5	255-181-131-84
25128	10	255-114-16-255
25274	5	255-181-131-84
25307	10	255-114-16-255
25477	2	255-7-197-226
25283	1	255-147-172-58
25284	1	255-147-172-58
25129	2	255-7-197-226
24307	6	255-209-164-255
23971	3	255-98-0-122
24620	4	255-254-141-100
24640	4	255-254-141-100
24625	8	255-222-69-200
24465	4	255-254-141-100
25122	5	255-181-131-84
25472	5	255-181-131-84
25121	8	255-222-69-200
24796	0	255-255-0-73
23559	9	255-0-76-255
22162	9	255-0-76-255
18784	9	255-0-76-255
23227	9	255-0-76-255
22535	9	255-0-76-255
25497	2	255-7-197-226
23588	9	255-0-76-255
25305	5	255-181-131-84
24651	9	255-0-76-255
25143	9	255-0-76-255
25498	5	255-181-131-84
24961	1	255-147-172-58
25161	9	255-0-76-255
24996	9	255-0-76-255
24488	4	255-254-141-100
25172	4	255-254-141-100
25009	4	255-254-141-100
25018	5	255-181-131-84
25013	6	255-209-164-255
25534	7	255-98-132-2
24698	4	255-254-141-100
25027	4	255-254-141-100
25188	5	255-181-131-84
25374	7	255-98-132-2
24866	8	255-222-69-200
25036	8	255-222-69-200
24510	9	255-0-76-255
23864	9	255-0-76-255
24551	8	255-222-69-200
25383	4	255-254-141-100
25201	6	255-209-164-255
24898	8	255-222-69-200
25783	4	255-254-141-100
25582	7	255-98-132-2
25990	8	255-222-69-200
25217	7	255-98-132-2
25584	4	255-254-141-100
25399	8	255-222-69-200
25992	7	255-98-132-2
25407	8	255-222-69-200
25225	9	255-0-76-255
25421	3	255-98-0-122
25802	10	255-114-16-255
26012	5	255-181-131-84
25600	5	255-181-131-84
25803	2	255-7-197-226
25602	5	255-181-131-84
25780	4	255-254-141-100
25590	7	255-98-132-2
26014	5	255-181-131-84
26013	2	255-7-197-226
25782	5	255-181-131-84
25402	5	255-181-131-84
25220	1	255-147-172-58
25823	5	255-181-131-84
26016	5	255-181-131-84
25594	7	255-98-132-2
25603	2	255-7-197-226
25807	5	255-181-131-84
25785	5	255-181-131-84
25999	7	255-98-132-2
26018	2	255-7-197-226
24571	9	255-0-76-255
25604	2	255-7-197-226
25595	5	255-181-131-84
25605	5	255-181-131-84
25787	7	255-98-132-2
25808	2	255-7-197-226
25786	3	255-98-0-122
25607	7	255-98-132-2
25597	7	255-98-132-2
26002	6	255-209-164-255
25809	5	255-181-131-84
25825	2	255-7-197-226
25810	1	255-147-172-58
25788	7	255-98-132-2
26003	4	255-254-141-100
26019	5	255-181-131-84
25608	5	255-181-131-84
26004	6	255-209-164-255
25791	3	255-98-0-122
25598	7	255-98-132-2
25792	4	255-254-141-100
26021	7	255-98-132-2
26022	7	255-98-132-2
26023	7	255-98-132-2
25448	9	255-0-76-255
25252	4	255-254-141-100
25831	5	255-181-131-84
25833	7	255-98-132-2
25832	5	255-181-131-84
26052	4	255-254-141-100
25834	5	255-181-131-84
25436	5	255-181-131-84
26029	7	255-98-132-2
25820	5	255-181-131-84
24275	8	255-222-69-200
25836	10	255-114-16-255
25835	5	255-181-131-84
26031	7	255-98-132-2
25627	5	255-181-131-84
25611	5	255-181-131-84
26032	5	255-181-131-84
25821	2	255-7-197-226
26054	2	255-7-197-226
25612	10	255-114-16-255
25837	2	255-7-197-226
26033	2	255-7-197-226
25423	5	255-181-131-84
25442	2	255-7-197-226
25838	2	255-7-197-226
26034	2	255-7-197-226
25628	2	255-7-197-226
25839	1	255-147-172-58
26037	5	255-181-131-84
26038	5	255-181-131-84
25613	2	255-7-197-226
26039	2	255-7-197-226
26057	1	255-147-172-58
25614	2	255-7-197-226
26058	2	255-7-197-226
25841	2	255-7-197-226
25443	2	255-7-197-226
25615	2	255-7-197-226
25840	2	255-7-197-226
24095	9	255-0-76-255
25826	6	255-209-164-255
25648	6	255-209-164-255
25632	4	255-254-141-100
25812	9	255-0-76-255
25102	9	255-0-76-255
26046	7	255-98-132-2
26047	7	255-98-132-2
25650	9	255-0-76-255
24789	9	255-0-76-255
25828	0	255-255-0-73
25637	0	255-255-0-73
24939	0	255-255-0-73
25104	0	255-255-0-73
25852	0	255-255-0-73
25450	0	255-255-0-73
25622	0	255-255-0-73
25873	6	255-209-164-255
25854	8	255-222-69-200
23257	9	255-0-76-255
25625	10	255-114-16-255
26066	2	255-7-197-226
25639	2	255-7-197-226
21127	9	255-0-76-255
25626	5	255-181-131-84
25874	10	255-114-16-255
25855	2	255-7-197-226
25876	5	255-181-131-84
25856	2	255-7-197-226
25877	5	255-181-131-84
26091	2	255-7-197-226
25476	2	255-7-197-226
25641	2	255-7-197-226
26067	5	255-181-131-84
25878	5	255-181-131-84
25655	10	255-114-16-255
25880	2	255-7-197-226
25879	10	255-114-16-255
25657	2	255-7-197-226
25882	2	255-7-197-226
25881	10	255-114-16-255
26094	2	255-7-197-226
25883	1	255-147-172-58
25658	2	255-7-197-226
25659	2	255-7-197-226
25661	6	255-209-164-255
24945	4	255-254-141-100
26073	4	255-254-141-100
25664	4	255-254-141-100
25861	4	255-254-141-100
25316	4	255-254-141-100
25647	3	255-98-0-122
25133	4	255-254-141-100
24627	3	255-98-0-122
25469	4	255-254-141-100
24114	9	255-0-76-255
25491	3	255-98-0-122
25453	8	255-222-69-200
25674	8	255-222-69-200
25509	10	255-114-16-255
25897	7	255-98-132-2
25893	5	255-181-131-84
25895	5	255-181-131-84
26108	3	255-98-0-122
25898	2	255-7-197-226
25899	2	255-7-197-226
26137	5	255-181-131-84
26110	5	255-181-131-84
26112	1	255-147-172-58
26092	2	255-7-197-226
23089	9	255-0-76-255
25701	9	255-0-76-255
25902	1	255-147-172-58
25338	3	255-98-0-122
24982	4	255-254-141-100
24984	4	255-254-141-100
25688	4	255-254-141-100
25931	6	255-209-164-255
22733	9	255-0-76-255
25528	8	255-222-69-200
26328	0	255-255-0-73
21345	9	255-0-76-255
24645	9	255-0-76-255
24855	9	255-0-76-255
26159	7	255-98-132-2
25954	7	255-98-132-2
25738	7	255-98-132-2
24886	9	255-0-76-255
25535	6	255-209-164-255
25538	0	255-255-0-73
25970	4	255-254-141-100
25962	6	255-209-164-255
25527	9	255-0-76-255
25378	8	255-222-69-200
21663	9	255-0-76-255
26388	4	255-254-141-100
26199	4	255-254-141-100
26389	8	255-222-69-200
25991	8	255-222-69-200
26596	8	255-222-69-200
26203	7	255-98-132-2
25995	7	255-98-132-2
26394	0	255-255-0-73
26598	7	255-98-132-2
26599	8	255-222-69-200
26204	8	255-222-69-200
26210	4	255-254-141-100
26211	5	255-181-131-84
26216	10	255-114-16-255
26616	8	255-222-69-200
25996	4	255-254-141-100
26410	5	255-181-131-84
26411	2	255-7-197-226
26217	2	255-7-197-226
25591	8	255-222-69-200
26430	2	255-7-197-226
26412	2	255-7-197-226
26397	4	255-254-141-100
26620	5	255-181-131-84
26398	5	255-181-131-84
26413	1	255-147-172-58
26399	5	255-181-131-84
26415	2	255-7-197-226
20781	9	255-0-76-255
26798	5	255-181-131-84
26207	10	255-114-16-255
26595	5	255-181-131-84
25072	9	255-0-76-255
26001	8	255-222-69-200
26400	5	255-181-131-84
26624	5	255-181-131-84
26220	10	255-114-16-255
26219	5	255-181-131-84
26209	7	255-98-132-2
26603	0	255-255-0-73
26221	2	255-7-197-226
26604	5	255-181-131-84
26417	1	255-147-172-58
26608	5	255-181-131-84
26402	7	255-98-132-2
26625	6	255-209-164-255
26222	0	255-255-0-73
26237	7	255-98-132-2
26212	8	255-222-69-200
26421	7	255-98-132-2
26024	0	255-255-0-73
26406	0	255-255-0-73
25649	9	255-0-76-255
26010	0	255-255-0-73
25242	9	255-0-76-255
25400	8	255-222-69-200
26223	8	255-222-69-200
26645	7	255-98-132-2
26228	8	255-222-69-200
26632	4	255-254-141-100
26030	5	255-181-131-84
26647	5	255-181-131-84
26248	10	255-114-16-255
26633	5	255-181-131-84
26446	5	255-181-131-84
26648	5	255-181-131-84
26230	2	255-7-197-226
26649	2	255-7-197-226
26431	2	255-7-197-226
26448	2	255-7-197-226
26447	2	255-7-197-226
26068	1	255-147-172-58
26056	2	255-7-197-226
26635	10	255-114-16-255
26429	5	255-181-131-84
26449	2	255-7-197-226
26234	5	255-181-131-84
26432	2	255-7-197-226
26636	2	255-7-197-226
26451	2	255-7-197-226
26450	2	255-7-197-226
26638	2	255-7-197-226
26235	2	255-7-197-226
26250	2	255-7-197-226
26435	4	255-254-141-100
25865	9	255-0-76-255
26438	4	255-254-141-100
25845	4	255-254-141-100
26077	6	255-209-164-255
26439	7	255-98-132-2
25867	9	255-0-76-255
26059	9	255-0-76-255
26242	0	255-255-0-73
26259	0	255-255-0-73
26441	0	255-255-0-73
26243	3	255-98-0-122
24464	9	255-0-76-255
26492	6	255-209-164-255
26457	5	255-181-131-84
26090	7	255-98-132-2
26458	6	255-209-164-255
26659	3	255-98-0-122
26460	5	255-181-131-84
26840	2	255-7-197-226
26461	2	255-7-197-226
26265	5	255-181-131-84
26266	1	255-147-172-58
26109	2	255-7-197-226
26462	2	255-7-197-226
26267	2	255-7-197-226
26481	2	255-7-197-226
26463	5	255-181-131-84
26678	5	255-181-131-84
26293	2	255-7-197-226
26841	5	255-181-131-84
26482	2	255-7-197-226
26661	5	255-181-131-84
26679	2	255-7-197-226
26294	2	255-7-197-226
26483	1	255-147-172-58
26093	2	255-7-197-226
26681	2	255-7-197-226
26095	2	255-7-197-226
26484	2	255-7-197-226
26471	6	255-209-164-255
26279	4	255-254-141-100
25864	4	255-254-141-100
26078	9	255-0-76-255
26297	4	255-254-141-100
26088	8	255-222-69-200
26520	5	255-181-131-84
26692	3	255-98-0-122
26326	7	255-98-132-2
26107	2	255-7-197-226
26494	7	255-98-132-2
25896	1	255-147-172-58
26715	8	255-222-69-200
26496	7	255-98-132-2
26522	7	255-98-132-2
26327	7	255-98-132-2
26306	10	255-114-16-255
22883	9	255-0-76-255
26695	2	255-7-197-226
26523	5	255-181-131-84
26697	1	255-147-172-58
26498	2	255-7-197-226
26499	2	255-7-197-226
26696	7	255-98-132-2
26138	2	255-7-197-226
26309	2	255-7-197-226
26329	6	255-209-164-255
26330	9	255-0-76-255
24497	9	255-0-76-255
26141	9	255-0-76-255
25317	4	255-254-141-100
26346	4	255-254-141-100
25523	4	255-254-141-100
26131	6	255-209-164-255
26154	8	255-222-69-200
26156	8	255-222-69-200
26526	9	255-0-76-255
26738	9	255-0-76-255
26359	7	255-98-132-2
26360	7	255-98-132-2
26542	7	255-98-132-2
25367	4	255-254-141-100
25726	4	255-254-141-100
26554	4	255-254-141-100
26349	4	255-254-141-100
26729	4	255-254-141-100
26560	9	255-0-76-255
26556	6	255-209-164-255
25748	8	255-222-69-200
25976	5	255-181-131-84
26580	5	255-181-131-84
26582	8	255-222-69-200
25386	7	255-98-132-2
26954	8	255-222-69-200
26961	4	255-254-141-100
26962	8	255-222-69-200
26200	8	255-222-69-200
26594	8	255-222-69-200
26602	7	255-98-132-2
26786	9	255-0-76-255
27168	8	255-222-69-200
26792	3	255-98-0-122
27370	8	255-222-69-200
26611	0	255-255-0-73
27181	0	255-255-0-73
26965	0	255-255-0-73
26957	8	255-222-69-200
26615	8	255-222-69-200
26618	8	255-222-69-200
26617	3	255-98-0-122
26977	2	255-7-197-226
26387	4	255-254-141-100
26978	2	255-7-197-226
27191	2	255-7-197-226
26803	7	255-98-132-2
26804	2	255-7-197-226
26966	5	255-181-131-84
26982	1	255-147-172-58
27186	7	255-98-132-2
26605	5	255-181-131-84
26806	6	255-209-164-255
26626	6	255-209-164-255
27198	4	255-254-141-100
26404	0	255-255-0-73
26807	0	255-255-0-73
26808	0	255-255-0-73
26811	9	255-0-76-255
26972	5	255-181-131-84
26796	5	255-181-131-84
26973	5	255-181-131-84
25416	9	255-0-76-255
26049	0	255-255-0-73
25853	0	255-255-0-73
27408	0	255-255-0-73
27206	8	255-222-69-200
26445	8	255-222-69-200
26051	4	255-254-141-100
26026	8	255-222-69-200
26644	4	255-254-141-100
27218	5	255-181-131-84
26426	4	255-254-141-100
27011	10	255-114-16-255
26995	10	255-114-16-255
27219	5	255-181-131-84
26662	7	255-98-132-2
26227	7	255-98-132-2
26427	8	255-222-69-200
27220	10	255-114-16-255
27431	5	255-181-131-84
26828	10	255-114-16-255
27235	2	255-7-197-226
26011	10	255-114-16-255
26997	2	255-7-197-226
27209	2	255-7-197-226
27012	10	255-114-16-255
27000	10	255-114-16-255
27211	5	255-181-131-84
26821	1	255-147-172-58
27212	10	255-114-16-255
26981	2	255-7-197-226
26830	2	255-7-197-226
26651	4	255-254-141-100
25866	9	255-0-76-255
26652	9	255-0-76-255
26076	9	255-0-76-255
26668	9	255-0-76-255
26833	6	255-209-164-255
26834	6	255-209-164-255
27017	4	255-254-141-100
26081	9	255-0-76-255
25112	9	255-0-76-255
25114	9	255-0-76-255
26064	0	255-255-0-73
26442	0	255-255-0-73
26643	0	255-255-0-73
26226	8	255-222-69-200
27227	7	255-98-132-2
26866	7	255-98-132-2
27060	5	255-181-131-84
27450	4	255-254-141-100
26839	1	255-147-172-58
27061	5	255-181-131-84
26869	5	255-181-131-84
27274	4	255-254-141-100
27261	2	255-7-197-226
26870	5	255-181-131-84
27029	5	255-181-131-84
27231	5	255-181-131-84
27030	2	255-7-197-226
26871	5	255-181-131-84
26842	2	255-7-197-226
27233	2	255-7-197-226
27232	5	255-181-131-84
27234	2	255-7-197-226
26872	2	255-7-197-226
27065	2	255-7-197-226
27236	2	255-7-197-226
26873	2	255-7-197-226
26874	2	255-7-197-226
26875	1	255-147-172-58
26876	2	255-7-197-226
25629	2	255-7-197-226
26846	9	255-0-76-255
26487	4	255-254-141-100
27222	6	255-209-164-255
27037	4	255-254-141-100
27039	4	255-254-141-100
26844	4	255-254-141-100
26275	4	255-254-141-100
26852	4	255-254-141-100
27048	10	255-114-16-255
26079	9	255-0-76-255
27055	4	255-254-141-100
24788	9	255-0-76-255
27075	4	255-254-141-100
26865	9	255-0-76-255
27272	4	255-254-141-100
26714	8	255-222-69-200
27080	1	255-147-172-58
27079	4	255-254-141-100
27292	7	255-98-132-2
27293	6	255-209-164-255
27273	5	255-181-131-84
27083	7	255-98-132-2
26694	5	255-181-131-84
27277	5	255-181-131-84
27103	7	255-98-132-2
27275	7	255-98-132-2
27104	7	255-98-132-2
26888	5	255-181-131-84
27276	5	255-181-131-84
27105	5	255-181-131-84
27278	5	255-181-131-84
26909	5	255-181-131-84
27084	5	255-181-131-84
27297	3	255-98-0-122
27298	7	255-98-132-2
26889	10	255-114-16-255
27279	5	255-181-131-84
27106	7	255-98-132-2
26700	6	255-209-164-255
26892	4	255-254-141-100
26703	6	255-209-164-255
27086	4	255-254-141-100
26895	4	255-254-141-100
26333	6	255-209-164-255
27089	3	255-98-0-122
26913	7	255-98-132-2
26718	9	255-0-76-255
26511	4	255-254-141-100
26727	4	255-254-141-100
26902	4	255-254-141-100
27317	7	255-98-132-2
26925	9	255-0-76-255
27318	7	255-98-132-2
27514	7	255-98-132-2
25942	9	255-0-76-255
26543	3	255-98-0-122
26755	4	255-254-141-100
25959	4	255-254-141-100
26744	8	255-222-69-200
26354	8	255-222-69-200
27142	6	255-209-164-255
26587	6	255-209-164-255
25771	9	255-0-76-255
26773	8	255-222-69-200
27173	4	255-254-141-100
27174	8	255-222-69-200
27175	4	255-254-141-100
27586	8	255-222-69-200
27379	8	255-222-69-200
27573	8	255-222-69-200
27786	7	255-98-132-2
27179	9	255-0-76-255
27788	8	255-222-69-200
27587	0	255-255-0-73
27588	5	255-181-131-84
27373	0	255-255-0-73
27591	0	255-255-0-73
26990	0	255-255-0-73
26797	8	255-222-69-200
27608	8	255-222-69-200
26802	8	255-222-69-200
27596	7	255-98-132-2
26979	4	255-254-141-100
27815	2	255-7-197-226
27394	2	255-7-197-226
27816	2	255-7-197-226
27395	2	255-7-197-226
27597	5	255-181-131-84
23782	9	255-0-76-255
27399	6	255-209-164-255
27801	5	255-181-131-84
27602	5	255-181-131-84
27805	10	255-114-16-255
27387	5	255-181-131-84
27400	4	255-254-141-100
26641	9	255-0-76-255
27388	0	255-255-0-73
26975	6	255-209-164-255
27403	4	255-254-141-100
28044	5	255-181-131-84
27811	5	255-181-131-84
28058	4	255-254-141-100
28027	7	255-98-132-2
25636	0	255-255-0-73
27390	7	255-98-132-2
27812	5	255-181-131-84
27427	6	255-209-164-255
27428	8	255-222-69-200
26815	4	255-254-141-100
26994	4	255-254-141-100
28069	5	255-181-131-84
27831	5	255-181-131-84
27642	5	255-181-131-84
27849	2	255-7-197-226
28070	10	255-114-16-255
26818	10	255-114-16-255
27832	1	255-147-172-58
27455	2	255-7-197-226
27851	10	255-114-16-255
27833	2	255-7-197-226
27615	2	255-7-197-226
27616	10	255-114-16-255
27237	9	255-0-76-255
27414	2	255-7-197-226
27013	8	255-222-69-200
27185	4	255-254-141-100
25631	9	255-0-76-255
26856	9	255-0-76-255
27623	3	255-98-0-122
26835	5	255-181-131-84
26655	8	255-222-69-200
25848	0	255-255-0-73
27845	7	255-98-132-2
27021	8	255-222-69-200
26903	9	255-0-76-255
26289	8	255-222-69-200
27685	8	255-222-69-200
26838	4	255-254-141-100
27478	4	255-254-141-100
27026	8	255-222-69-200
27896	5	255-181-131-84
28123	5	255-181-131-84
27686	5	255-181-131-84
26676	9	255-0-76-255
26816	9	255-0-76-255
27660	2	255-7-197-226
27867	2	255-7-197-226
28107	2	255-7-197-226
27869	2	255-7-197-226
27868	2	255-7-197-226
27483	5	255-181-131-84
27484	2	255-7-197-226
26682	6	255-209-164-255
27662	1	255-147-172-58
26666	9	255-0-76-255
27238	4	255-254-141-100
26070	4	255-254-141-100
27242	4	255-254-141-100
27038	4	255-254-141-100
27462	4	255-254-141-100
27046	4	255-254-141-100
27247	10	255-114-16-255
