label_id	max_first_view	best_first_view_type	colour_first_view
9297	0.9464026513037818	nocladesub2	255-70-122-242
9298	0.0002039656963705	nocladesub22	255-101-252-104
9299	0.0053309347868814	nocladesub22	255-101-252-104
9300	0.2746878345431346	nocladesub2	255-70-122-242
9301	3.143958585493089e-06	nocladesub12	255-122-4-2
9302	0.00470691194576	nocladesub12	255-122-4-2
9303	0.0001352844997102	nocladesub10	255-26-209-210
9304	0.0002770295796004	nocladesub2	255-70-122-242
9305	1.6049259424968828e-07	nocladesub20	255-212-231-53
9306	0.2043135231893722	clade6sub19	255-254-152-44
9307	3.586411437113412e-11	nocladesub20	255-212-231-53
9308	3.416308053397416e-18	nocladesub20	255-212-231-53
9309	1.5122291535010547e-10	nocladesub20	255-212-231-53
9310	3.9309373120771682e-19	nocladesub20	255-212-231-53
9311	1.2791500841898986e-12	nocladesub20	255-212-231-53
9312	1.0154803402031416e-21	nocladesub20	255-212-231-53
9313	8.082140328265403e-17	nocladesub20	255-212-231-53
9314	6.2202946265689924e-18	nocladesub22	255-101-252-104
9315	6.632591392890744e-19	nocladesub20	255-212-231-53
9316	1.939937934630258e-17	nocladesub20	255-212-231-53
9317	8.748956144249944e-21	nocladesub22	255-101-252-104
9318	1.71027144936049e-16	nocladesub12	255-122-4-2
9319	8.783502835521647e-19	nocladesub2	255-70-122-242
9320	9.760529423997283e-17	nocladesub12	255-122-4-2
9321	2.006911106620623e-18	nocladesub10	255-26-209-210
9322	8.74572577513262e-17	nocladesub12	255-122-4-2
9323	3.200266667324726e-10	nocladesub12	255-122-4-2
9324	1.0468791081216911e-16	nocladesub22	255-101-252-104
9325	1.152668860603277e-11	nocladesub22	255-101-252-104
9326	5.4108177385521096e-12	nocladesub22	255-101-252-104
9327	1.590097042684459e-07	nocladesub22	255-101-252-104
9328	2.8345031773089326e-10	nocladesub2	255-70-122-242
9329	1.702878983234389e-06	nocladesub22	255-101-252-104
9330	6.741807000361822e-10	nocladesub12	255-122-4-2
9331	1.8842632881227682e-07	nocladesub22	255-101-252-104
9332	3.443945497749487e-05	nocladesub2	255-70-122-242
9333	1.984844497769981e-05	nocladesub2	255-70-122-242
9334	2.2911359186220246e-06	nocladesub22	255-101-252-104
9335	5.964997917979662e-08	nocladesub12	255-122-4-2
9336	9.7586741251798e-12	nocladesub10	255-26-209-210
9337	9.244632123680074e-06	nocladesub22	255-101-252-104
9338	3.974435326506044e-06	nocladesub2	255-70-122-242
9339	0.0233115626432279	nocladesub10	255-26-209-210
9340	0.0003332217506637	nocladesub2	255-70-122-242
9341	0.035127794962758	nocladesub10	255-26-209-210
9342	0.0193400703210665	nocladesub22	255-101-252-104
9343	1.375052022333568e-05	nocladesub2	255-70-122-242
9344	0.0057716742061151	nocladesub20	255-212-231-53
9345	4.377699062341314e-05	clade6sub19	255-254-152-44
9346	7.294305499562952e-11	nocladesub12	255-122-4-2
9347	4.28158556904103e-13	nocladesub22	255-101-252-104
9348	3.005684754245005e-12	nocladesub20	255-212-231-53
9349	8.647067918301093e-09	nocladesub2	255-70-122-242
9350	6.15444298926344e-13	nocladesub12	255-122-4-2
9351	3.3998846494275463e-19	nocladesub12	255-122-4-2
9352	1.899118354962889e-14	nocladesub12	255-122-4-2
9353	1.2989521950465528e-19	nocladesub12	255-122-4-2
9354	1.5743011243397051e-18	nocladesub20	255-212-231-53
9355	6.260605195377843e-08	nocladesub22	255-101-252-104
9356	2.9422206331446206e-11	nocladesub22	255-101-252-104
9357	1.2814327625442305e-06	nocladesub22	255-101-252-104
9358	8.808911174955432e-17	nocladesub22	255-101-252-104
9359	1.1386161755000537e-18	nocladesub22	255-101-252-104
9360	2.784363307915896e-19	nocladesub20	255-212-231-53
9361	8.680458834162882e-09	nocladesub22	255-101-252-104
9362	0.0006021507060058	nocladesub22	255-101-252-104
9363	1.4922387851518178e-20	nocladesub22	255-101-252-104
9364	2.728036927155257e-15	nocladesub12	255-122-4-2
9365	0.0001460963177899	nocladesub20	255-212-231-53
9366	1.7230803810436462e-09	nocladesub22	255-101-252-104
9367	1.0315939763940511e-06	nocladesub12	255-122-4-2
9368	0.0012230545233453	nocladesub2	255-70-122-242
9369	1.6903592600695244e-05	nocladesub12	255-122-4-2
9370	3.971063812798381e-06	nocladesub12	255-122-4-2
9371	1.046920733772547e-05	nocladesub22	255-101-252-104
9372	4.718223684051386e-06	nocladesub22	255-101-252-104
9373	2.0851983712937088e-11	nocladesub12	255-122-4-2
9374	6.972453079566376e-06	nocladesub20	255-212-231-53
9375	2.137920220926412e-08	nocladesub26	255-217-56-6
9376	9.60016651665046e-06	nocladesub22	255-101-252-104
9377	0.0001294841980853	nocladesub12	255-122-4-2
9378	0.0004142471846165	nocladesub2	255-70-122-242
9379	0.4294814841429553	nocladesub2	255-70-122-242
9380	0.0008130657255086	nocladesub12	255-122-4-2
9381	7.574874733451051e-08	nocladesub22	255-101-252-104
9382	0.0012643275935238	nocladesub22	255-101-252-104
9383	0.0002428622456182	nocladesub2	255-70-122-242
9384	0.1479471281968914	nocladesub22	255-101-252-104
9385	0.0002630347076837	nocladesub22	255-101-252-104
9386	1.94818084983244e-12	nocladesub22	255-101-252-104
9387	0.3976890186445313	clade6sub19	255-254-152-44
9388	0.0010359738042245	nocladesub2	255-70-122-242
9389	0.0736640383914881	nocladesub2	255-70-122-242
9390	2.984801389630864e-07	nocladesub12	255-122-4-2
9391	1.8226439689882799e-16	nocladesub10	255-26-209-210
9392	8.42776447933996e-15	nocladesub12	255-122-4-2
9393	2.775289218854553e-15	nocladesub12	255-122-4-2
9394	2.2969549024398187e-11	nocladesub12	255-122-4-2
9395	4.1385381719046046e-14	nocladesub12	255-122-4-2
9396	9.20063024541584e-05	nocladesub22	255-101-252-104
9397	8.807778289607158e-14	nocladesub20	255-212-231-53
9398	1.0405117457925337e-12	nocladesub20	255-212-231-53
9399	2.9074786563875963e-18	nocladesub20	255-212-231-53
9400	5.2717619992374425e-11	nocladesub20	255-212-231-53
9401	2.0574895979702656e-21	nocladesub20	255-212-231-53
9402	1.6115994695305625e-21	nocladesub20	255-212-231-53
9403	1.3916542249044802e-20	nocladesub22	255-101-252-104
9404	9.074108257553816e-21	nocladesub20	255-212-231-53
9405	3.9205309814585774e-18	nocladesub12	255-122-4-2
9406	2.943846451629333e-20	nocladesub2	255-70-122-242
9407	7.810018470605605e-21	nocladesub10	255-26-209-210
9408	8.282940187090871e-14	nocladesub10	255-26-209-210
9409	1.3604591371943357e-21	nocladesub2	255-70-122-242
9410	6.445444965364742e-20	nocladesub2	255-70-122-242
9411	7.223412550083918e-21	nocladesub12	255-122-4-2
9412	8.513921745709093e-18	nocladesub10	255-26-209-210
9413	2.3925918118933337e-18	nocladesub12	255-122-4-2
9414	3.5179980449046728e-15	nocladesub10	255-26-209-210
9415	4.501832325630739e-15	nocladesub10	255-26-209-210
9416	2.196980141787255e-13	nocladesub12	255-122-4-2
9417	4.227497848059e-12	nocladesub12	255-122-4-2
9418	7.452390563519273e-12	nocladesub22	255-101-252-104
9419	9.079586058309727e-11	nocladesub22	255-101-252-104
9420	4.3009904085176154e-09	nocladesub22	255-101-252-104
9421	5.107554451035712e-08	nocladesub22	255-101-252-104
9422	2.2562288699283372e-08	nocladesub12	255-122-4-2
9423	1.0315685058956813e-05	nocladesub22	255-101-252-104
9424	1.962361194313009e-07	nocladesub2	255-70-122-242
9425	1.3181780504148184e-05	nocladesub2	255-70-122-242
9426	1.87292161530692e-05	nocladesub22	255-101-252-104
9427	6.647678707145185e-10	nocladesub12	255-122-4-2
9428	2.2713606332668932e-08	nocladesub20	255-212-231-53
9429	0.6203822282454882	nocladesub22	255-101-252-104
9430	1.5957288943905047e-05	nocladesub2	255-70-122-242
9431	0.0152196652038321	clade6sub19	255-254-152-44
9432	0.0004467085401709	nocladesub10	255-26-209-210
9433	0.0003150133921488	nocladesub12	255-122-4-2
9434	3.879655999747247e-10	nocladesub12	255-122-4-2
9435	5.4498589509841174e-18	nocladesub12	255-122-4-2
9436	7.613601916066607e-13	nocladesub12	255-122-4-2
9437	4.35961540903474e-13	nocladesub12	255-122-4-2
9438	2.6959681711826903e-19	nocladesub12	255-122-4-2
9439	6.604306648493602e-18	nocladesub12	255-122-4-2
9440	1.386479021411724e-11	nocladesub22	255-101-252-104
9441	9.876944365227565e-13	nocladesub22	255-101-252-104
9442	4.982534834340472e-07	nocladesub22	255-101-252-104
9443	1.982413539015961e-18	nocladesub22	255-101-252-104
9444	1.1199843762413598e-18	nocladesub22	255-101-252-104
9445	2.851661556007386e-07	nocladesub22	255-101-252-104
9446	1.856346012560629e-18	nocladesub12	255-122-4-2
9447	3.3921396232739735e-07	nocladesub2	255-70-122-242
9448	0.0034009740416361	nocladesub22	255-101-252-104
9449	0.0002874035714997	nocladesub22	255-101-252-104
9450	1.4219040164600802e-14	nocladesub12	255-122-4-2
9451	1.2204426159985276e-06	nocladesub26	255-217-56-6
9452	0.0028911855433484	nocladesub26	255-217-56-6
9453	1.8261099517068756e-06	nocladesub12	255-122-4-2
9454	9.644668585793088e-07	nocladesub2	255-70-122-242
9455	1.1894570019638844e-05	nocladesub22	255-101-252-104
9456	0.1466622896124536	nocladesub22	255-101-252-104
9457	0.0164256852083444	nocladesub22	255-101-252-104
9458	0.0002058005764108	nocladesub2	255-70-122-242
9459	0.004327763051224	nocladesub12	255-122-4-2
9460	0.0001345336943106	nocladesub12	255-122-4-2
9461	0.0028592845849355	nocladesub2	255-70-122-242
9462	2.3997870899395895e-07	nocladesub22	255-101-252-104
9463	2.2793421393156728e-09	nocladesub2	255-70-122-242
9464	0.0001628203660878	nocladesub2	255-70-122-242
9465	1.660235050498171e-05	nocladesub2	255-70-122-242
9466	0.0045406350155624	nocladesub22	255-101-252-104
9467	0.000124831879874	nocladesub2	255-70-122-242
9468	0.0001169445080351	nocladesub2	255-70-122-242
9469	0.003885886485724	nocladesub10	255-26-209-210
9470	0.000127575280706	nocladesub2	255-70-122-242
9471	1.3175030858878326e-08	nocladesub22	255-101-252-104
9472	0.0079070396845607	nocladesub20	255-212-231-53
9473	0.0042929264336973	nocladesub2	255-70-122-242
9474	0.5900105320844777	nocladesub2	255-70-122-242
9475	0.0018175738511611	nocladesub12	255-122-4-2
9476	0.0017498169296683	nocladesub2	255-70-122-242
9477	0.0005240445439242	nocladesub26	255-217-56-6
9478	1.8376739913061666e-07	nocladesub12	255-122-4-2
9479	1.7820995118996018e-17	nocladesub20	255-212-231-53
9480	1.2361969608853556e-15	nocladesub12	255-122-4-2
9481	7.61886503969742e-18	nocladesub12	255-122-4-2
9482	0.1209727563107744	nocladesub12	255-122-4-2
9483	2.7660888247946183e-19	nocladesub10	255-26-209-210
9484	1.64517605539904e-20	nocladesub2	255-70-122-242
9485	1.8629233583129178e-12	nocladesub22	255-101-252-104
9486	1.3557482674112505e-08	nocladesub2	255-70-122-242
9487	0.000179298658465	nocladesub12	255-122-4-2
9488	2.1981093131074207e-10	nocladesub12	255-122-4-2
9489	4.066790892292242e-05	clade6sub19	255-254-152-44
9490	2.5594337880766646e-10	nocladesub2	255-70-122-242
9491	8.213131098163216e-10	nocladesub2	255-70-122-242
9492	0.0003884544447805	nocladesub10	255-26-209-210
9493	7.11592474045413e-10	nocladesub12	255-122-4-2
9494	2.604906083285113e-05	nocladesub22	255-101-252-104
9495	2.7262945351777324e-07	nocladesub12	255-122-4-2
9496	1.0262407382588164e-10	nocladesub12	255-122-4-2
9497	0.1748191096292606	clade6sub19	255-254-152-44
9498	2.34785413139996e-13	nocladesub10	255-26-209-210
9499	3.689574418714333e-07	nocladesub12	255-122-4-2
9500	2.8447956228187273e-16	nocladesub20	255-212-231-53
9501	3.68184646242243e-14	nocladesub12	255-122-4-2
9502	0.0004082263317141	nocladesub12	255-122-4-2
9503	3.484894648568163e-11	nocladesub12	255-122-4-2
9504	5.521115651359389e-14	nocladesub12	255-122-4-2
9505	3.744612167401135e-23	nocladesub20	255-212-231-53
9506	1.0634963120804029e-17	nocladesub12	255-122-4-2
9507	5.569425260214939e-14	nocladesub12	255-122-4-2
9508	4.725463242617481e-15	nocladesub12	255-122-4-2
9509	8.63963153718759e-21	nocladesub10	255-26-209-210
9510	1.840565148476889e-20	nocladesub22	255-101-252-104
9511	7.793295546868325e-15	nocladesub12	255-122-4-2
9512	3.2580699716636774e-13	nocladesub12	255-122-4-2
9513	7.560573772558211e-16	nocladesub20	255-212-231-53
9514	1.1821134598009006e-19	nocladesub22	255-101-252-104
9515	1.0618358499212556e-14	nocladesub20	255-212-231-53
9516	9.44062517171717e-16	nocladesub12	255-122-4-2
9517	2.0838619462291085e-18	nocladesub22	255-101-252-104
9518	2.061846734599828e-19	nocladesub12	255-122-4-2
9519	6.16965036972958e-13	nocladesub10	255-26-209-210
9520	6.231039438091986e-16	nocladesub12	255-122-4-2
9521	8.160609039007317e-05	nocladesub12	255-122-4-2
9522	1.6134270686438017e-17	nocladesub12	255-122-4-2
9523	2.517902124488505e-09	nocladesub20	255-212-231-53
9524	7.2972014739581785e-09	nocladesub20	255-212-231-53
9525	6.389280255629725e-15	nocladesub10	255-26-209-210
9526	5.2655964812555433e-17	nocladesub10	255-26-209-210
9527	7.911907461642781e-16	nocladesub12	255-122-4-2
9528	1.1205769623230527e-11	nocladesub22	255-101-252-104
9529	1.7230415654606034e-10	nocladesub12	255-122-4-2
9530	2.4709566716165263e-13	nocladesub2	255-70-122-242
9531	1.7420499094497655e-06	nocladesub22	255-101-252-104
9532	0.0003930964524304	nocladesub22	255-101-252-104
9533	8.876213807573279e-06	nocladesub2	255-70-122-242
9534	3.2238845184290866e-05	nocladesub2	255-70-122-242
9535	8.830471488124007e-06	nocladesub2	255-70-122-242
9536	8.623155911666731e-07	nocladesub22	255-101-252-104
9537	4.432936187113219e-08	nocladesub2	255-70-122-242
9538	6.552224787778628e-12	nocladesub12	255-122-4-2
9539	7.543233922885739e-08	nocladesub2	255-70-122-242
9540	6.422548749137044e-09	nocladesub2	255-70-122-242
9541	0.0372428069533206	nocladesub2	255-70-122-242
9542	0.0013276284372576	nocladesub22	255-101-252-104
9543	0.0013276284372576	nocladesub22	255-101-252-104
9544	0.003424494838916	nocladesub22	255-101-252-104
9545	0.0013276284372576	nocladesub22	255-101-252-104
9546	0.0044857106716837	nocladesub22	255-101-252-104
9547	0.0001133983741071	nocladesub22	255-101-252-104
9548	0.0011292058778236	nocladesub10	255-26-209-210
9549	1.9456022975973756e-09	nocladesub12	255-122-4-2
9550	6.65553041811229e-16	nocladesub10	255-26-209-210
9551	1.3880796287867567e-10	nocladesub12	255-122-4-2
9552	8.764336439580754e-15	nocladesub12	255-122-4-2
9553	2.6838928088578783e-14	nocladesub12	255-122-4-2
9554	1.644092195023084e-06	nocladesub2	255-70-122-242
9555	7.158622393041821e-13	nocladesub12	255-122-4-2
9556	1.0624588146913178e-09	nocladesub2	255-70-122-242
9557	7.319862688867491e-15	nocladesub22	255-101-252-104
9558	2.4835027664240817e-10	nocladesub22	255-101-252-104
9559	1.4994536246737103e-09	nocladesub22	255-101-252-104
9560	1.781345687217257e-13	nocladesub20	255-212-231-53
9561	1.528961898357825e-07	nocladesub2	255-70-122-242
9562	1.807047341868249e-18	nocladesub10	255-26-209-210
9563	4.437566989798383e-06	nocladesub2	255-70-122-242
9564	6.585368937558487e-07	nocladesub2	255-70-122-242
9565	1.2508075763751956e-05	nocladesub22	255-101-252-104
9566	9.973213752876084e-05	nocladesub2	255-70-122-242
9567	3.722373157132123e-16	nocladesub2	255-70-122-242
9568	2.521031967466885e-12	nocladesub2	255-70-122-242
9569	4.137272870406901e-09	nocladesub12	255-122-4-2
9570	4.7643362651132754e-05	nocladesub26	255-217-56-6
9571	3.423151509053411e-05	nocladesub20	255-212-231-53
9572	3.093533310971051e-05	nocladesub12	255-122-4-2
9573	7.168636327691676e-07	nocladesub12	255-122-4-2
9574	0.0009578265392194	nocladesub22	255-101-252-104
9575	2.90563561702674e-07	nocladesub2	255-70-122-242
9576	0.0055508427664107	nocladesub12	255-122-4-2
9577	0.0073028041347343	nocladesub10	255-26-209-210
9578	0.3182510777158717	clade6sub19	255-254-152-44
9579	0.0002036838477073	nocladesub22	255-101-252-104
9580	0.0099476072488246	clade6sub19	255-254-152-44
9581	1.0262407382588164e-10	nocladesub12	255-122-4-2
9582	3.581860276985712e-12	nocladesub12	255-122-4-2
9583	0.0008168347031643	nocladesub2	255-70-122-242
9584	0.0005310463345466	nocladesub2	255-70-122-242
9585	0.0008168347031643	nocladesub2	255-70-122-242
9586	0.0008168347031643	nocladesub2	255-70-122-242
9587	8.595838013924653e-06	nocladesub22	255-101-252-104
9588	0.0001643535315831	nocladesub22	255-101-252-104
9589	0.0188606136697703	nocladesub22	255-101-252-104
9590	2.3760276860429157e-05	nocladesub2	255-70-122-242
9591	0.0067642907664188	clade6sub19	255-254-152-44
9592	6.550564786974971e-10	nocladesub2	255-70-122-242
9593	0.000149816997128	nocladesub10	255-26-209-210
9594	0.0056192464425499	nocladesub26	255-217-56-6
9596	7.391920018292131e-05	nocladesub22	255-101-252-104
9597	0.0001878879472803	nocladesub20	255-212-231-53
9598	4.354087475282832e-05	nocladesub22	255-101-252-104
9599	0.0002782218064132	nocladesub22	255-101-252-104
9600	0.0524866531221417	nocladesub2	255-70-122-242
9601	0.029385146575157	nocladesub10	255-26-209-210
9602	0.0181553365474047	nocladesub10	255-26-209-210
9603	0.0460104961220313	nocladesub22	255-101-252-104
9604	4.583074766880451e-09	nocladesub22	255-101-252-104
9605	0.0039165228764569	nocladesub12	255-122-4-2
9606	0.0077071704360045	nocladesub22	255-101-252-104
9607	4.6165773471294737e-10	nocladesub20	255-212-231-53
9608	2.7439719688705396e-08	nocladesub10	255-26-209-210
9609	4.265199031586265e-16	nocladesub12	255-122-4-2
9610	0.0076587223354605	nocladesub12	255-122-4-2
9611	1.543052172625668e-14	nocladesub20	255-212-231-53
9612	9.313425395990915e-14	nocladesub12	255-122-4-2
9613	4.069763394268737e-15	nocladesub12	255-122-4-2
9614	4.40640536348199e-07	nocladesub12	255-122-4-2
9615	1.7065845129148026e-17	nocladesub12	255-122-4-2
9616	1.7248120889233405e-12	nocladesub12	255-122-4-2
9617	8.218494175598455e-14	nocladesub20	255-212-231-53
9618	6.728704062970632e-14	nocladesub2	255-70-122-242
9619	0.0001263140801367	clade6sub19	255-254-152-44
9620	1.8259344662236607e-14	nocladesub12	255-122-4-2
9621	3.583818232496584e-13	nocladesub12	255-122-4-2
9622	0.0002383632982645	nocladesub2	255-70-122-242
9623	2.4178767530220824e-13	nocladesub12	255-122-4-2
9624	1.4247640459749936e-10	nocladesub12	255-122-4-2
9625	1.8401633878974595e-09	nocladesub12	255-122-4-2
9626	1.6084156684087097e-14	nocladesub12	255-122-4-2
9627	7.538161246157229e-16	nocladesub12	255-122-4-2
9628	1.1116333764882672e-11	nocladesub12	255-122-4-2
9629	4.617988118494769e-12	nocladesub12	255-122-4-2
9630	2.210875602391553e-13	nocladesub12	255-122-4-2
9631	3.4113793131593085e-12	nocladesub2	255-70-122-242
9632	4.1344618956368146e-14	nocladesub12	255-122-4-2
9633	2.724949087045259e-09	nocladesub12	255-122-4-2
9634	1.3916467140220536e-14	nocladesub12	255-122-4-2
9635	9.19320150585323e-12	nocladesub12	255-122-4-2
9636	4.726412226762512e-13	nocladesub12	255-122-4-2
9637	0.0001751965022047	clade6sub19	255-254-152-44
9638	0.0001387191158598	nocladesub12	255-122-4-2
9639	6.107513570166803e-11	nocladesub2	255-70-122-242
9640	1.5184886150752264e-10	nocladesub12	255-122-4-2
9641	3.5539343473153476e-08	nocladesub2	255-70-122-242
9642	6.994196170887442e-06	nocladesub20	255-212-231-53
9643	3.378609720641718e-11	nocladesub12	255-122-4-2
9644	2.9382387249912495e-07	nocladesub10	255-26-209-210
9645	7.576224228647635e-10	nocladesub20	255-212-231-53
9646	1.3188964971851774e-14	nocladesub10	255-26-209-210
9647	4.362041644395194e-14	nocladesub20	255-212-231-53
9648	9.846441508972702e-15	nocladesub12	255-122-4-2
9649	1.4758650932128689e-21	nocladesub20	255-212-231-53
9650	5.853193024327316e-14	nocladesub20	255-212-231-53
9651	7.451644723395378e-11	nocladesub12	255-122-4-2
9652	1.9830231099434592e-17	nocladesub20	255-212-231-53
9653	7.346768347254243e-16	nocladesub20	255-212-231-53
9654	2.055200813208302e-15	nocladesub20	255-212-231-53
9655	1.6529000958242797e-15	nocladesub20	255-212-231-53
9656	8.700217740892318e-13	nocladesub12	255-122-4-2
9657	2.0978089104726654e-18	nocladesub20	255-212-231-53
9658	4.252589618033394e-17	nocladesub12	255-122-4-2
9659	1.946050611301057e-11	nocladesub12	255-122-4-2
9660	1.14048368743192e-14	nocladesub12	255-122-4-2
9661	2.0535144149452106e-15	nocladesub12	255-122-4-2
9662	7.908542627448407e-12	nocladesub20	255-212-231-53
9663	1.2677419377466964e-10	nocladesub20	255-212-231-53
9664	1.5030492434460834e-13	nocladesub12	255-122-4-2
9665	1.3003110007305524e-05	nocladesub12	255-122-4-2
9666	3.298277457382688e-08	nocladesub20	255-212-231-53
9667	1.947328686638348e-08	nocladesub12	255-122-4-2
9668	1.2643055067830142e-12	nocladesub10	255-26-209-210
9669	3.046240250364202e-12	nocladesub12	255-122-4-2
9670	7.44696667378721e-10	nocladesub12	255-122-4-2
9671	1.789006373681598e-06	nocladesub2	255-70-122-242
9672	1.4277609136518024e-09	nocladesub12	255-122-4-2
9673	4.5917177250023976e-08	nocladesub12	255-122-4-2
9674	1.7352734170178023e-05	nocladesub2	255-70-122-242
9675	4.886863271418473e-11	nocladesub12	255-122-4-2
9676	0.0001061431390215	nocladesub2	255-70-122-242
9677	1.7706296466221745e-06	nocladesub2	255-70-122-242
9678	1.6627687180671805e-07	nocladesub22	255-101-252-104
9679	1.5431425463644515e-05	nocladesub20	255-212-231-53
9680	0.0125607086695208	nocladesub22	255-101-252-104
9681	0.0612561463410269	nocladesub22	255-101-252-104
9682	3.0890098163518896e-05	nocladesub22	255-101-252-104
9683	0.0001448431225602	nocladesub2	255-70-122-242
9684	0.0005819698444533	nocladesub2	255-70-122-242
9685	0.0498296382187711	nocladesub22	255-101-252-104
9686	3.888305304639392e-06	nocladesub22	255-101-252-104
9687	0.000593283707143	nocladesub10	255-26-209-210
9688	0.0020897728308552	nocladesub12	255-122-4-2
9689	0.0132112573986066	clade6sub19	255-254-152-44
9690	5.105720360767604e-10	nocladesub12	255-122-4-2
9691	1.4488383265914102e-20	nocladesub12	255-122-4-2
9692	2.5129976222982868e-20	nocladesub12	255-122-4-2
9693	2.0300768707034244e-19	nocladesub2	255-70-122-242
9694	1.9570044866675893e-12	nocladesub22	255-101-252-104
9695	1.337961593716296e-15	nocladesub12	255-122-4-2
9696	4.134669770132363e-09	nocladesub22	255-101-252-104
9697	7.951264577118347e-11	nocladesub20	255-212-231-53
9698	2.598477888622593e-13	nocladesub22	255-101-252-104
9699	1.1255705645538397e-12	nocladesub12	255-122-4-2
9700	1.1446283294595408e-07	nocladesub2	255-70-122-242
9701	5.336732373166119e-11	nocladesub2	255-70-122-242
9702	9.636107224079127e-06	nocladesub2	255-70-122-242
9703	7.489388380971438e-09	nocladesub2	255-70-122-242
9704	9.343179037085099e-10	nocladesub12	255-122-4-2
9705	0.0003395229825306	nocladesub2	255-70-122-242
9706	3.2791181349993655e-05	nocladesub2	255-70-122-242
9707	2.0711320324667746e-06	nocladesub20	255-212-231-53
9708	3.1253028047949457e-07	nocladesub20	255-212-231-53
9709	6.40741414405396e-07	nocladesub10	255-26-209-210
9710	3.998402225614779e-06	nocladesub12	255-122-4-2
9711	0.0001218078741477	nocladesub22	255-101-252-104
9712	2.9414525685068e-05	nocladesub22	255-101-252-104
9713	8.682158505340629e-06	nocladesub22	255-101-252-104
9714	1.7489773827603207e-05	nocladesub22	255-101-252-104
9715	0.0120513660357005	nocladesub12	255-122-4-2
9716	7.23556978560653e-05	nocladesub22	255-101-252-104
9717	0.0004265897374548	nocladesub22	255-101-252-104
9718	0.0015358948299596	nocladesub22	255-101-252-104
9719	3.917869899552074e-06	nocladesub12	255-122-4-2
9720	0.0030304977522023	nocladesub2	255-70-122-242
9721	0.0001251305718897	nocladesub22	255-101-252-104
9722	4.2005357806772647e-08	nocladesub2	255-70-122-242
9723	4.0843269429111925e-13	nocladesub2	255-70-122-242
9724	1.8155274571471743e-08	nocladesub2	255-70-122-242
9725	1.6394682466907656e-08	nocladesub22	255-101-252-104
9726	3.223346927701172e-16	nocladesub2	255-70-122-242
9727	2.296732722933991e-05	nocladesub2	255-70-122-242
9728	0.0005310463345466	nocladesub2	255-70-122-242
9729	2.6583083362956467e-11	nocladesub2	255-70-122-242
9730	9.293648513004737e-13	nocladesub2	255-70-122-242
9731	3.2023187406689296e-05	nocladesub22	255-101-252-104
9732	2.526570687094763e-05	nocladesub12	255-122-4-2
9733	0.0888000662057618	nocladesub22	255-101-252-104
9734	0.000618206566946	nocladesub22	255-101-252-104
9735	0.0004920615647108	nocladesub2	255-70-122-242
9736	0.0027578675088513	nocladesub22	255-101-252-104
9737	7.358213647792191e-05	nocladesub22	255-101-252-104
9738	0.0132170898194778	nocladesub22	255-101-252-104
9739	0.0237129831457228	nocladesub22	255-101-252-104
9741	0.0006574512183221	clade6sub19	255-254-152-44
9742	0.0046418009552595	nocladesub10	255-26-209-210
9743	0.2379474554630183	nocladesub2	255-70-122-242
9744	0.0335228032335239	nocladesub10	255-26-209-210
9745	0.0022471327808408	clade6sub19	255-254-152-44
9746	0.0049360372792203	nocladesub2	255-70-122-242
9747	8.445321165789892e-11	nocladesub22	255-101-252-104
9748	4.122639401841658e-08	nocladesub22	255-101-252-104
9749	0.0058236511051891	clade6sub19	255-254-152-44
9750	0.0468441805535934	nocladesub20	255-212-231-53
9751	6.604156123965714e-12	nocladesub22	255-101-252-104
9752	2.0068040640060925e-07	nocladesub2	255-70-122-242
9753	4.4110041590394656e-08	clade6sub19	255-254-152-44
9754	1.3790153929769136e-14	nocladesub20	255-212-231-53
9755	0.0004331323066777	nocladesub12	255-122-4-2
9756	3.1835097363636903e-08	nocladesub12	255-122-4-2
9757	4.196943995994182e-11	nocladesub12	255-122-4-2
9758	5.706428756302288e-06	nocladesub26	255-217-56-6
9759	3.832304188508238e-11	nocladesub12	255-122-4-2
9760	6.832451430602486e-16	nocladesub12	255-122-4-2
9761	1.5167357565278844e-05	nocladesub20	255-212-231-53
9762	1.1618504242159721e-15	nocladesub22	255-101-252-104
9763	1.0044477733571696e-08	nocladesub20	255-212-231-53
9764	1.6566112249856585e-14	nocladesub12	255-122-4-2
9765	4.100096151753582e-11	nocladesub12	255-122-4-2
9766	4.2512467485200024e-10	nocladesub12	255-122-4-2
9767	0.0761645222217496	nocladesub12	255-122-4-2
9768	3.9792861278072775e-09	nocladesub12	255-122-4-2
9769	4.197331427926484e-12	nocladesub12	255-122-4-2
9770	3.5946105183458343e-08	nocladesub12	255-122-4-2
9771	0.0001680990196345	nocladesub20	255-212-231-53
9772	7.62050802464742e-08	nocladesub20	255-212-231-53
9773	4.2350714665872825e-11	nocladesub12	255-122-4-2
9774	2.802491429998429e-09	nocladesub2	255-70-122-242
9775	5.870746490424821e-14	nocladesub12	255-122-4-2
9776	1.7948199904059215e-09	nocladesub12	255-122-4-2
9777	4.8752733827361436e-11	nocladesub12	255-122-4-2
9778	1.88925325209047e-14	nocladesub12	255-122-4-2
9779	3.235136079536287e-16	nocladesub12	255-122-4-2
9780	1.0638220057491697e-06	nocladesub22	255-101-252-104
9781	8.23593055135128e-07	nocladesub12	255-122-4-2
9782	2.182223415061809e-09	nocladesub12	255-122-4-2
9783	5.43092228916269e-17	nocladesub12	255-122-4-2
