label_id	max_midgut_endo	best_midgut_type	colour_midgut
525	4.625717874200738e-09	clade1sub17	222-62-8-255
526	2.3479356096958866e-10	clade1sub11	232-213-56-255
527	2.628834533975596e-12	clade1sub11	232-213-56-255
529	2.725686973519255e-13	clade1sub7	24-215-202-255
530	7.538437961631324e-15	clade1sub11	232-213-56-255
531	2.5072636116824265e-16	clade1sub11	232-213-56-255
532	3.162891793731874e-27	clade1sub7	24-215-202-255
533	9.835364166631123e-24	clade1sub7	24-215-202-255
534	6.3606641468215216e-21	clade1sub3	70-122-242-255
535	5.7157994056421775e-28	clade1sub7	24-215-202-255
536	2.0744901258616152e-08	clade1sub17	222-62-8-255
537	3.037952475106633e-19	clade1sub3	70-122-242-255
538	1.7300829446173058e-15	clade1sub3	70-122-242-255
539	1.2742988261631465e-12	clade1sub3	70-122-242-255
540	1.264264031362741e-08	clade1sub3	70-122-242-255
541	0.0013704201954413	clade1sub3	70-122-242-255
542	1.1118888264673271e-19	clade1sub13	180-27-1-255
543	2.001828121046307e-24	clade1sub13	180-27-1-255
544	1.3308563942999668e-16	clade1sub13	180-27-1-255
545	1.9287372866604949e-07	clade1sub3	70-122-242-255
546	1.9743626843280665e-08	clade1sub3	70-122-242-255
547	5.663627792640828e-25	clade1sub7	24-215-202-255
548	6.77500431209439e-07	clade1sub3	70-122-242-255
549	1.6257907055936826e-22	clade1sub7	24-215-202-255
550	1.5184844092749692e-20	clade1sub7	24-215-202-255
551	1.9725479064970978e-13	clade1sub17	222-62-8-255
552	1.090158405356268e-05	clade1sub3	70-122-242-255
553	1.1600912941054618e-11	clade1sub3	70-122-242-255
554	3.0943143595768585e-10	clade1sub3	70-122-242-255
555	8.696879132332638e-05	clade1sub3	70-122-242-255
556	7.925678128371666e-13	clade1sub7	24-215-202-255
557	3.706051476840745e-13	clade1sub3	70-122-242-255
558	6.135740293608909e-07	clade1sub3	70-122-242-255
559	1.1946350971243201e-18	clade1sub7	24-215-202-255
560	9.442267532369676e-16	clade1sub7	24-215-202-255
561	0.0003789949753464	clade1sub3	70-122-242-255
562	1.9967424726768448e-06	clade1sub3	70-122-242-255
563	7.26403849995338e-16	clade1sub4	53-243-148-255
564	1.8089058786761164e-05	clade1sub12	128-254-83-255
565	6.298056042137238e-13	clade1sub11	232-213-56-255
566	1.782270345136021e-13	clade1sub3	70-122-242-255
567	7.565135378009399e-18	clade1sub17	222-62-8-255
568	9.487983490985044e-18	clade1sub14	247-113-27-255
569	2.206025995935353e-19	clade1sub7	24-215-202-255
570	2.1655438506701969e-13	clade1sub17	222-62-8-255
571	2.0018524246547808e-14	clade1sub13	180-27-1-255
572	1.3182860125432576e-16	clade1sub7	24-215-202-255
573	2.0985122896127416e-24	clade1sub7	24-215-202-255
574	1.8786980535336758e-14	clade1sub7	24-215-202-255
575	1.5317772853030283e-08	clade1sub11	232-213-56-255
576	2.7664949814763166e-17	clade1sub7	24-215-202-255
577	1.4150827047440516e-13	clade1sub7	24-215-202-255
578	9.87221848601122e-15	clade1sub11	232-213-56-255
579	6.824907806611355e-17	clade1sub11	232-213-56-255
580	2.2230774012594e-17	clade1sub11	232-213-56-255
581	2.2867213711098892e-14	clade1sub17	222-62-8-255
582	1.0890840569561368e-24	clade1sub7	24-215-202-255
583	1.041856222094262e-20	clade1sub2	51-172-246-255
584	1.4204538671266409e-18	clade1sub7	24-215-202-255
585	1.7246976071302867e-10	clade1sub17	222-62-8-255
586	2.228362623557844e-08	clade1sub3	70-122-242-255
587	2.1923722633073123e-16	clade1sub7	24-215-202-255
588	5.43650056189085e-10	clade1sub17	222-62-8-255
589	2.1865183757702566e-08	clade1sub11	232-213-56-255
590	1.1269037194526648e-15	clade1sub13	180-27-1-255
591	0.0002299235003144	clade1sub12	128-254-83-255
592	1.767539055760249e-18	clade1sub7	24-215-202-255
593	1.5122229988068654e-10	clade1sub17	222-62-8-255
594	1.5639911603759992e-09	clade1sub17	222-62-8-255
595	2.9987373820058127e-21	clade1sub7	24-215-202-255
596	6.4112349978007295e-12	clade1sub7	24-215-202-255
597	8.213483399584125e-21	clade1sub7	24-215-202-255
598	3.9693271261645554e-22	clade1sub7	24-215-202-255
599	4.2605614336709593e-23	clade1sub7	24-215-202-255
600	6.4087023913206545e-22	clade1sub7	24-215-202-255
601	1.0286320619172737e-15	clade1sub11	232-213-56-255
602	2.248481338906793e-23	clade1sub7	24-215-202-255
603	1.6169046356650974e-21	clade1sub7	24-215-202-255
604	4.209671596996959e-25	clade1sub7	24-215-202-255
605	3.71029041716768e-18	clade1sub7	24-215-202-255
606	1.3324066192901558e-14	clade1sub7	24-215-202-255
607	3.6808367491380563e-22	clade1sub7	24-215-202-255
608	1.3440218037634302e-19	clade1sub13	180-27-1-255
609	2.451689764774142e-15	clade1sub7	24-215-202-255
610	1.6254510923379874e-14	clade1sub7	24-215-202-255
611	1.3343667981761411e-18	clade1sub13	180-27-1-255
612	5.109405126945433e-19	clade1sub3	70-122-242-255
613	1.2434304978368717e-17	clade1sub17	222-62-8-255
614	1.1948976538530948e-17	clade1sub11	232-213-56-255
615	8.288015607204231e-17	clade1sub7	24-215-202-255
616	6.156137922432467e-15	clade1sub17	222-62-8-255
617	1.1854197490818814e-10	clade1sub11	232-213-56-255
618	1.4043865002511143e-09	clade1sub11	232-213-56-255
619	4.545002374917754e-20	clade1sub17	222-62-8-255
620	4.7826190024932835e-20	clade1sub7	24-215-202-255
621	1.694727780513634e-13	clade1sub11	232-213-56-255
622	2.5246541104207525e-06	clade1sub3	70-122-242-255
623	2.0082051349819808e-10	clade1sub3	70-122-242-255
624	1.5356795502212487e-05	clade1sub3	70-122-242-255
625	2.0863547386784115e-11	clade1sub11	232-213-56-255
626	5.1138681093802325e-11	clade1sub3	70-122-242-255
627	0.0001139558478166	clade1sub3	70-122-242-255
628	2.9785583587439877e-10	clade1sub3	70-122-242-255
629	9.95698300307245e-07	clade1sub3	70-122-242-255
630	1.7390753904235875e-09	clade1sub3	70-122-242-255
631	3.295804064520405e-13	clade1sub7	24-215-202-255
632	1.9176413193806124e-17	clade1sub7	24-215-202-255
633	8.461764405977743e-20	clade1sub7	24-215-202-255
634	2.340657909770272e-15	clade1sub3	70-122-242-255
635	5.430338596888345e-19	clade1sub3	70-122-242-255
636	1.3926321433527062e-17	clade1sub3	70-122-242-255
637	3.7075716438136743e-13	clade1sub3	70-122-242-255
638	1.0047672739044965e-21	clade1sub3	70-122-242-255
639	1.5013782131417523e-22	clade1sub7	24-215-202-255
640	5.1663835398972465e-24	clade1sub7	24-215-202-255
641	1.0885865039458592e-23	clade1sub7	24-215-202-255
642	1.593293335806649e-19	clade1sub3	70-122-242-255
643	1.1405180048964071e-14	clade1sub3	70-122-242-255
644	2.6126774124231492e-24	clade1sub7	24-215-202-255
645	4.662412024174911e-21	clade1sub3	70-122-242-255
646	1.733277885383433e-17	clade1sub7	24-215-202-255
647	1.834247440338611e-21	clade1sub13	180-27-1-255
648	3.110032049968116e-22	clade1sub7	24-215-202-255
649	1.721926451211451e-23	clade1sub13	180-27-1-255
650	6.488316544532634e-11	clade1sub13	180-27-1-255
651	2.342314312319457e-23	clade1sub3	70-122-242-255
652	4.080595582119933e-20	clade1sub13	180-27-1-255
653	9.598177662991345e-16	clade1sub13	180-27-1-255
654	5.20751145299528e-17	clade1sub7	24-215-202-255
655	5.035383579091231e-32	clade1sub7	24-215-202-255
656	1.0121569795221086e-16	clade1sub13	180-27-1-255
657	1.171594454011436e-14	clade1sub13	180-27-1-255
658	1.1697694487147841e-20	clade1sub13	180-27-1-255
659	1.5815777070203041e-18	clade1sub13	180-27-1-255
660	2.90880841431719e-14	clade1sub11	232-213-56-255
661	5.406649864762826e-20	clade1sub13	180-27-1-255
662	2.0261173774684697e-13	clade1sub17	222-62-8-255
663	1.4196517260778328e-13	clade1sub7	24-215-202-255
664	3.1167643304551304e-14	clade1sub7	24-215-202-255
665	1.1339626872748464e-11	clade1sub7	24-215-202-255
666	3.298551066896028e-21	clade1sub7	24-215-202-255
667	1.3183466676661664e-11	clade1sub11	232-213-56-255
668	5.837074141479965e-26	clade1sub7	24-215-202-255
669	3.958823390558907e-14	clade1sub7	24-215-202-255
670	6.60803285148808e-25	clade1sub7	24-215-202-255
671	2.5374457579865581e-23	clade1sub7	24-215-202-255
672	9.399091940332079e-32	clade1sub7	24-215-202-255
673	3.878704000070263e-28	clade1sub7	24-215-202-255
674	4.002745357593053e-20	clade1sub7	24-215-202-255
675	1.8316140107245121e-22	clade1sub7	24-215-202-255
676	1.2833323427592696e-25	clade1sub7	24-215-202-255
677	9.68553755105852e-09	clade1sub3	70-122-242-255
678	5.921733480826613e-26	clade1sub7	24-215-202-255
679	2.6069442194930555e-14	clade1sub3	70-122-242-255
680	3.4878362623902246e-24	clade1sub7	24-215-202-255
681	1.028111981036008e-11	clade1sub3	70-122-242-255
682	2.5562845228487155e-23	clade1sub7	24-215-202-255
683	4.098686724997794e-20	clade1sub7	24-215-202-255
684	1.8155227167454368e-17	clade1sub7	24-215-202-255
685	1.443718220862061e-26	clade1sub7	24-215-202-255
686	1.8234827606878315e-16	clade1sub3	70-122-242-255
687	1.2334307661826262e-14	clade1sub7	24-215-202-255
688	7.291317560527001e-16	clade1sub13	180-27-1-255
689	4.608707918524926e-26	clade1sub7	24-215-202-255
690	4.151000211855186e-13	clade1sub7	24-215-202-255
691	2.89832998321018e-18	clade1sub13	180-27-1-255
692	1.904970809962852e-12	clade1sub13	180-27-1-255
693	1.178318081349087e-15	clade1sub7	24-215-202-255
694	3.121774142065915e-13	clade1sub3	70-122-242-255
695	5.317005686893114e-12	clade1sub7	24-215-202-255
696	1.608099378656702e-15	clade1sub7	24-215-202-255
697	1.3819053388005357e-18	clade1sub3	70-122-242-255
698	2.595919440154452e-16	clade1sub3	70-122-242-255
699	1.2062237266948297e-13	clade1sub7	24-215-202-255
700	5.45069438514517e-09	clade1sub3	70-122-242-255
701	3.006400392699974e-17	clade1sub7	24-215-202-255
702	1.0311006290223462e-14	clade1sub3	70-122-242-255
703	2.3029689965949685e-13	clade1sub3	70-122-242-255
704	8.010237206892595e-11	clade1sub3	70-122-242-255
705	1.0356044278116568e-11	clade1sub7	24-215-202-255
706	2.1612237993273232e-24	clade1sub7	24-215-202-255
707	2.1782980954885072e-26	clade1sub7	24-215-202-255
708	3.986287004895168e-23	clade1sub7	24-215-202-255
709	1.1191024254959565e-12	clade1sub7	24-215-202-255
710	4.029301054015031e-25	clade1sub7	24-215-202-255
711	5.14577404520468e-19	clade1sub7	24-215-202-255
712	5.964844901498562e-08	clade1sub3	70-122-242-255
713	7.978907882097171e-24	clade1sub7	24-215-202-255
714	1.2525454114527125e-15	clade1sub7	24-215-202-255
715	6.756305096642339e-30	clade1sub7	24-215-202-255
716	1.5431514023788998e-18	clade1sub7	24-215-202-255
717	5.086830130567576e-13	clade1sub7	24-215-202-255
718	1.7963175379903058e-05	clade1sub7	24-215-202-255
719	5.7351766332432335e-27	clade1sub7	24-215-202-255
720	5.659918479139844e-18	clade1sub7	24-215-202-255
721	1.716568710685169e-28	clade1sub7	24-215-202-255
722	2.0402247967248412e-23	clade1sub7	24-215-202-255
723	9.190638528085652e-22	clade1sub7	24-215-202-255
724	2.8823299275830535e-29	clade1sub7	24-215-202-255
725	5.185651381960694e-13	clade1sub7	24-215-202-255
726	1.1267562042257173e-15	clade1sub13	180-27-1-255
727	1.1304552391161709e-13	clade1sub7	24-215-202-255
728	1.8847724212267103e-15	clade1sub7	24-215-202-255
729	1.0013755761219657e-12	clade1sub13	180-27-1-255
730	2.9678108247944125e-18	clade1sub13	180-27-1-255
731	1.4222404498248052e-16	clade1sub13	180-27-1-255
732	5.752962560144095e-12	clade1sub13	180-27-1-255
733	4.611474110976586e-13	clade1sub7	24-215-202-255
734	7.433891088566165e-24	clade1sub13	180-27-1-255
735	5.320335885841469e-16	clade1sub7	24-215-202-255
736	8.082418338951916e-24	clade1sub7	24-215-202-255
737	3.0868209067073265e-26	clade1sub7	24-215-202-255
738	2.6013528448640046e-16	clade1sub13	180-27-1-255
739	9.727674602511466e-17	clade1sub13	180-27-1-255
740	7.653286074138821e-21	clade1sub7	24-215-202-255
741	2.085729528009002e-24	clade1sub13	180-27-1-255
742	3.676152559781423e-29	clade1sub7	24-215-202-255
743	2.1100343220347948e-22	clade1sub13	180-27-1-255
744	3.661067854215136e-27	clade1sub3	70-122-242-255
745	3.971224167926552e-28	clade1sub7	24-215-202-255
746	1.8164430002389438e-28	clade1sub3	70-122-242-255
747	1.0358797110158299e-13	clade1sub3	70-122-242-255
748	3.974108087959348e-12	clade1sub12	128-254-83-255
749	5.781262431753842e-17	clade1sub3	70-122-242-255
750	3.193243853325584e-13	clade1sub7	24-215-202-255
751	4.0026253366266737e-10	clade1sub7	24-215-202-255
752	1.0740809546177333e-15	clade1sub7	24-215-202-255
753	9.584886483460944e-05	clade1sub12	128-254-83-255
754	5.2456793292208313e-11	clade1sub7	24-215-202-255
755	2.23204800817792e-05	clade1sub3	70-122-242-255
756	9.938604593215099e-08	clade1sub3	70-122-242-255
757	1.2477744053862215e-10	clade1sub3	70-122-242-255
758	1.463460021162667e-15	clade1sub7	24-215-202-255
759	1.0949836538500661e-16	clade1sub7	24-215-202-255
760	9.579748558211557e-16	clade1sub7	24-215-202-255
761	1.8263921804917717e-18	clade1sub17	222-62-8-255
762	4.10299843270171e-10	clade1sub11	232-213-56-255
763	4.958291552339214e-13	clade1sub7	24-215-202-255
764	1.130603839747822e-11	clade1sub17	222-62-8-255
765	4.5400481680352665e-17	clade1sub3	70-122-242-255
766	9.297523854385943e-10	clade1sub7	24-215-202-255
767	3.913143856179982e-20	clade1sub7	24-215-202-255
768	1.7546566515424017e-23	clade1sub7	24-215-202-255
769	1.6559544112696067e-14	clade1sub7	24-215-202-255
770	1.3961201139772e-09	clade1sub2	51-172-246-255
771	5.061148067863159e-20	clade1sub7	24-215-202-255
773	1.4763108563016917e-11	clade1sub2	51-172-246-255
774	1.7394289384684335e-25	clade1sub7	24-215-202-255
775	1.0026967669855516e-15	clade1sub14	247-113-27-255
776	3.350019695048714e-25	clade1sub7	24-215-202-255
777	4.667009888288494e-22	clade1sub7	24-215-202-255
778	4.13242571623024e-24	clade1sub7	24-215-202-255
779	1.8348529231940435e-25	clade1sub7	24-215-202-255
780	1.8113849976167009e-25	clade1sub14	247-113-27-255
781	1.32905421532234e-26	clade1sub7	24-215-202-255
782	4.2201587901637766e-26	clade1sub13	180-27-1-255
783	5.975170405593646e-16	clade1sub13	180-27-1-255
784	1.3086951923201414e-27	clade1sub7	24-215-202-255
785	5.627947104138252e-25	clade1sub3	70-122-242-255
786	3.0088832278213174e-27	clade1sub13	180-27-1-255
787	1.0746298612308187e-24	clade1sub3	70-122-242-255
788	8.247529926475836e-23	clade1sub13	180-27-1-255
789	4.3839429870865074e-14	clade1sub7	24-215-202-255
790	5.376497743724778e-19	clade1sub13	180-27-1-255
791	2.203706062117378e-07	clade1sub7	24-215-202-255
792	1.3411581684902068e-15	clade1sub7	24-215-202-255
793	8.926514771886842e-14	clade1sub7	24-215-202-255
794	1.074477516190326e-12	clade1sub7	24-215-202-255
795	2.8665210342084863e-16	clade1sub7	24-215-202-255
796	3.531088982306585e-15	clade1sub7	24-215-202-255
797	1.2622061371919065e-21	clade1sub7	24-215-202-255
798	6.779950560363132e-11	clade1sub11	232-213-56-255
799	1.999335495131895e-11	clade1sub11	232-213-56-255
800	7.547268725709436e-10	clade1sub3	70-122-242-255
801	9.081118321587945e-14	clade1sub3	70-122-242-255
802	5.266386904206259e-13	clade1sub17	222-62-8-255
803	1.0157306296893762e-11	clade1sub7	24-215-202-255
804	1.4110498967964347e-16	clade1sub7	24-215-202-255
805	9.189680063070442e-18	clade1sub7	24-215-202-255
806	8.036695807679297e-10	clade1sub3	70-122-242-255
807	0.0001697639586737	clade1sub3	70-122-242-255
808	4.319372915305577e-15	clade1sub3	70-122-242-255
809	3.7371824111871486e-18	clade1sub3	70-122-242-255
810	3.651553445708187e-26	clade1sub3	70-122-242-255
811	5.708160014947158e-20	clade1sub7	24-215-202-255
812	1.133467223196606e-26	clade1sub7	24-215-202-255
813	2.4067496669415773e-17	clade1sub7	24-215-202-255
814	2.986905282201605e-22	clade1sub7	24-215-202-255
815	2.0743673559160152e-19	clade1sub3	70-122-242-255
816	9.190522138747837e-19	clade1sub7	24-215-202-255
817	1.3644409438652254e-20	clade1sub3	70-122-242-255
818	1.540620231690842e-23	clade1sub7	24-215-202-255
819	6.173459698257819e-22	clade1sub7	24-215-202-255
820	1.6578769083589378e-19	clade1sub7	24-215-202-255
821	2.60966281945156e-26	clade1sub13	180-27-1-255
822	1.3126661610586045e-21	clade1sub7	24-215-202-255
823	1.2023292417685672e-19	clade1sub7	24-215-202-255
824	6.2131075537637945e-22	clade1sub3	70-122-242-255
825	9.334423614760863e-25	clade1sub7	24-215-202-255
826	1.0933233598947336e-24	clade1sub13	180-27-1-255
827	8.896538482729082e-27	clade1sub7	24-215-202-255
828	1.1946817169654892e-30	clade1sub7	24-215-202-255
829	5.093429038545818e-25	clade1sub13	180-27-1-255
830	3.4005443582435114e-24	clade1sub7	24-215-202-255
831	4.580796435331175e-23	clade1sub13	180-27-1-255
832	2.2438643358185765e-31	clade1sub7	24-215-202-255
833	3.685508735268136e-24	clade1sub3	70-122-242-255
834	7.41035665080638e-23	clade1sub13	180-27-1-255
835	2.486190598208744e-19	clade1sub13	180-27-1-255
836	8.579424963939894e-29	clade1sub7	24-215-202-255
837	3.802264816826533e-31	clade1sub7	24-215-202-255
838	7.356854035993748e-18	clade1sub13	180-27-1-255
839	1.0263017565224515e-28	clade1sub7	24-215-202-255
840	3.4269427630183717e-31	clade1sub3	70-122-242-255
841	2.8079942157588607e-27	clade1sub7	24-215-202-255
842	2.1880381760590423e-16	clade1sub7	24-215-202-255
843	6.092792747033945e-28	clade1sub7	24-215-202-255
844	2.2958067942125803e-15	clade1sub7	24-215-202-255
845	2.6515493494116124e-29	clade1sub3	70-122-242-255
846	4.894496744454e-20	clade1sub7	24-215-202-255
847	2.1087010683604062e-20	clade1sub7	24-215-202-255
848	2.0638835724679538e-17	clade1sub7	24-215-202-255
849	1.8870486780149264e-22	clade1sub7	24-215-202-255
850	2.3852403255729297e-14	clade1sub3	70-122-242-255
851	7.049202981932953e-15	clade1sub14	247-113-27-255
852	3.370505612767492e-26	clade1sub14	247-113-27-255
853	1.5278550960379688e-13	clade1sub7	24-215-202-255
854	3.471081127652301e-09	clade1sub11	232-213-56-255
855	2.6057023559827992e-23	clade1sub7	24-215-202-255
856	6.8063561520002e-14	clade1sub2	51-172-246-255
857	5.782318942946194e-28	clade1sub7	24-215-202-255
858	1.9809065070887067e-24	clade1sub7	24-215-202-255
859	2.821847793367836e-24	clade1sub7	24-215-202-255
860	1.0161246368598204e-22	clade1sub7	24-215-202-255
861	6.0160611354537636e-24	clade1sub7	24-215-202-255
862	1.3070213683244906e-24	clade1sub7	24-215-202-255
863	2.666006895948978e-25	clade1sub7	24-215-202-255
864	7.615588221776279e-18	clade1sub7	24-215-202-255
865	2.1462865976118337e-27	clade1sub7	24-215-202-255
866	4.552872818228219e-25	clade1sub7	24-215-202-255
867	1.7006437449511706e-28	clade1sub7	24-215-202-255
868	3.6859929894910425e-25	clade1sub7	24-215-202-255
869	7.574065344908178e-24	clade1sub3	70-122-242-255
870	2.1845215435774328e-26	clade1sub7	24-215-202-255
871	1.0182297728189764e-09	clade1sub3	70-122-242-255
872	2.694997206676259e-21	clade1sub7	24-215-202-255
873	1.5478158300369629e-18	clade1sub3	70-122-242-255
874	2.835188510900255e-22	clade1sub7	24-215-202-255
875	4.0168768344045835e-22	clade1sub3	70-122-242-255
